subject_id	trial	strategy	probability
96	10	0	8.351715e-10
96	11	0	1.1937024e-10
96	12	0	1.0299543e-11
96	13	0	9.039818e-13
96	14	0	8.149231e-14
96	15	0	7.6433085e-15
96	16	0	7.5679334e-16
96	17	0	8.0089956e-17
96	18	0	9.106964e-18
96	19	0	1.1078758e-18
96	20	0	1.4253243e-19
96	21	0	1.9157013e-20
96	22	0	2.6974388e-21
96	23	0	4.3537675e-22
96	24	0	1.181677e-22
97	0	0	0.04600134
97	1	0	0.027957868
97	2	0	0.025265805
97	3	0	0.003647775
97	4	0	0.0005275334
97	5	0	7.5896816e-05
97	6	0	9.943032e-06
97	7	0	1.3499885e-06
97	8	0	1.8812197e-07
97	9	0	2.7078187e-08
97	10	0	3.621945e-09
97	11	0	5.002954e-10
97	12	0	7.2059185e-11
97	13	0	9.507032e-12
97	14	0	1.3647456e-12
97	15	0	1.5821308e-13
97	16	0	1.9568575e-14
97	17	0	2.5486148e-15
97	18	0	3.445032e-16
97	19	0	4.774001e-17
97	20	0	6.7234274e-18
97	21	0	9.588574e-19
97	22	0	1.402505e-19
97	23	0	2.3241174e-20
97	24	0	6.3079986e-21
98	0	0	0.21115197
98	1	0	0.02792742
98	2	0	0.003814707
98	3	0	0.00053214736
98	4	0	7.521726e-05
98	5	0	1.07171945e-05
98	6	0	1.5344112e-06
98	7	0	2.2037264e-07
98	8	0	3.1764237e-08
98	9	0	4.5460546e-09
98	10	0	6.5509564e-10
98	11	0	9.29998e-11
98	12	0	1.3285546e-11
98	13	0	1.9050564e-12
98	14	0	2.7383505e-13
98	15	0	3.9472457e-14
98	16	0	5.6599203e-15
98	17	0	8.1699716e-16
98	18	0	1.1767354e-16
98	19	0	1.6306774e-17
98	20	0	2.2965524e-18
98	21	0	3.2752144e-19
98	22	0	4.7906013e-20
98	23	0	7.938595e-21
98	24	0	2.1546524e-21
99	0	0	0.18730998
99	1	0	0.16930957
99	2	0	0.024412263
99	3	0	0.0035184957
99	4	0	0.0005034633
99	5	0	7.2302806e-05
99	6	0	1.0439477e-05
99	7	0	1.5101222e-06
99	8	0	2.175064e-07
99	9	0	2.8674142e-08
99	10	0	4.11605e-09
99	11	0	4.7609905e-10
99	12	0	5.877461e-11
99	13	0	7.643948e-12
99	14	0	1.0322985e-12
99	15	0	1.4301592e-13
99	16	0	2.018394e-14
99	17	0	2.9257077e-15
99	18	0	4.2034526e-16
99	19	0	5.1135624e-17
99	20	0	6.5787936e-18
99	21	0	8.842198e-19
99	22	0	1.2450423e-19
99	23	0	2.0095448e-20
99	24	0	5.4542024e-21
100	0	0	0.028166004
100	1	0	0.004060669
100	2	0	0.0005855142
100	3	0	8.438772e-05
100	4	0	1.2064922e-05
100	5	0	1.7319097e-06
100	6	0	2.5010996e-07
100	7	0	3.6194216e-08
100	8	0	5.2126543e-09
100	9	0	6.798292e-10
100	10	0	9.753463e-11
100	11	0	1.0928038e-11
100	12	0	1.3120167e-12
100	13	0	1.6699691e-13
100	14	0	2.221328e-14
100	15	0	3.046767e-15
100	16	0	4.271095e-16
100	17	0	6.148983e-17
100	18	0	8.335652e-18
100	19	0	1.157556e-18
100	20	0	1.6350648e-19
100	21	0	2.36205e-20
100	22	0	3.3259285e-21
100	23	0	5.368173e-22
100	24	0	1.4570017e-22
101	0	0	0.2534642
101	1	0	0.036541257
101	2	0	0.0052673407
101	3	0	0.0007570486
101	4	0	0.00010921623
101	5	0	1.5740407e-05
101	6	0	2.2239299e-06
101	7	0	3.202873e-07
101	8	0	4.42002e-08
101	9	0	6.207052e-09
101	10	0	8.820043e-10
101	11	0	1.271086e-10
101	12	0	1.7810557e-11
101	13	0	2.5660123e-12
101	14	0	3.492196e-13
101	15	0	5.02069e-14
101	16	0	6.3335364e-15
101	17	0	8.3750504e-16
101	18	0	1.1485498e-16
101	19	0	1.6519321e-17
101	20	0	2.1252735e-18
101	21	0	2.8564653e-19
101	22	0	4.0220985e-20
101	23	0	6.4918185e-21
101	24	0	1.7619757e-21
102	0	0	0.025754103
102	1	0	0.0036642633
102	2	0	0.0005241771
102	3	0	7.524661e-05
102	4	0	1.0844778e-05
102	5	0	1.5496715e-06
102	6	0	2.2232656e-07
102	7	0	3.204196e-08
102	8	0	4.573172e-09
102	9	0	6.558935e-10
102	10	0	9.4751804e-11
102	11	0	1.37196e-11
102	12	0	1.97239e-12
102	13	0	2.4857937e-13
102	14	0	3.2828053e-14
102	15	0	4.4795744e-15
102	16	0	6.2450744e-16
102	17	0	8.825033e-17
102	18	0	1.2583528e-17
102	19	0	1.813195e-18
102	20	0	2.5550756e-19
102	21	0	3.6483803e-20
102	22	0	5.3710558e-21
102	23	0	8.669084e-22
102	24	0	2.352918e-22
103	0	0	0.027838735
103	1	0	0.004012421
103	2	0	0.00057489966
103	3	0	8.2599814e-05
103	4	0	1.19049055e-05
103	5	0	1.7042285e-06
103	6	0	2.446797e-07
103	7	0	3.5199665e-08
103	8	0	5.079317e-09
103	9	0	7.3429707e-10
103	10	0	1.0647949e-10
103	11	0	1.5294538e-11
103	12	0	1.8362568e-12
103	13	0	2.3372355e-13
103	14	0	3.1089003e-14
103	15	0	4.264159e-15
103	16	0	5.977689e-16
103	17	0	8.605921e-17
103	18	0	1.1666315e-17
103	19	0	1.6200787e-18
103	20	0	2.2883846e-19
103	21	0	3.305849e-20
103	22	0	4.6548628e-21
103	23	0	7.513124e-22
103	24	0	2.0391729e-22
104	0	0	0.7501263
104	1	0	0.7494744
104	2	0	0.7310524
104	3	0	0.65408295
104	4	0	0.08519695
104	5	0	0.011517011
104	6	0	0.0015959339
104	7	0	0.0002246523
104	8	0	3.1929398e-05
104	9	0	4.564419e-06
104	10	0	6.547487e-07
104	11	0	9.411332e-08
104	12	0	1.3545466e-08
104	13	0	1.9524236e-09
104	14	0	2.8052843e-10
104	15	0	4.0361756e-11
104	16	0	5.8122123e-12
104	17	0	8.3782086e-13
104	18	0	1.2054576e-13
104	19	0	1.738686e-14
104	20	0	2.5072194e-15
104	21	0	3.5800475e-16
104	22	0	5.2704567e-17
104	23	0	8.5067155e-18
104	24	0	2.3088487e-18
105	0	0	0.027946517
105	1	0	0.0040263524
105	2	0	0.00056494115
105	3	0	8.028601e-05
105	4	0	1.1618901e-05
105	5	0	1.6733276e-06
105	6	0	2.1800317e-07
105	7	0	3.1275118e-08
105	8	0	3.4929453e-09
105	9	0	4.181495e-10
105	10	0	5.3100357e-11
105	11	0	7.051146e-12
105	12	0	9.65704e-13
105	13	0	1.3494204e-13
105	14	0	1.909336e-14
105	15	0	2.722175e-15
105	16	0	3.8988365e-16
105	17	0	5.600576e-17
105	18	0	8.072064e-18
105	19	0	1.1551747e-18
105	20	0	1.6594108e-19
105	21	0	2.3996577e-20
105	22	0	3.5083706e-21
105	23	0	5.801998e-22
105	24	0	1.5963639e-22
106	0	0	0.09779314
106	1	0	0.09566401
106	2	0	0.08617701
106	3	0	0.012053867
106	4	0	0.0017351693
106	5	0	0.00023400196
106	6	0	3.2375883e-05
106	7	0	4.553021e-06
106	8	0	6.4674055e-07
106	9	0	9.242748e-08
106	10	0	1.32611e-08
106	11	0	1.911166e-09
106	12	0	2.727711e-10
106	13	0	3.9090838e-11
106	14	0	5.6156577e-12
106	15	0	8.078734e-13
106	16	0	1.1631891e-13
106	17	0	1.6756787e-14
106	18	0	2.4154714e-15
106	19	0	3.4779355e-16
106	20	0	5.0157377e-17
106	21	0	7.236412e-18
106	22	0	1.0655623e-18
106	23	0	1.7705882e-19
106	24	0	4.8716033e-20
107	0	0	0.41231996
107	1	0	0.39916974
107	2	0	0.05749897
107	3	0	0.008012051
107	4	0	0.0011317092
107	5	0	0.0001611954
107	6	0	2.308525e-05
107	7	0	3.3267288e-06
107	8	0	4.7294333e-07
107	9	0	6.7619325e-08
107	10	0	9.700631e-09
107	11	0	1.3944543e-09
107	12	0	2.0071937e-10
107	13	0	2.8944253e-11
107	14	0	4.1713412e-12
107	15	0	5.949619e-13
107	16	0	8.523445e-14
107	17	0	1.2245499e-14
107	18	0	1.765093e-15
107	19	0	2.5280887e-16
107	20	0	3.6455554e-17
107	21	0	5.2054716e-18
107	22	0	7.6633667e-19
107	23	0	1.2368961e-19
107	24	0	3.3571193e-20
108	0	0	0.028199118
108	1	0	0.0040648705
108	2	0	0.00058521726
108	3	0	8.440332e-05
108	4	0	1.2180111e-05
108	5	0	1.7546547e-06
108	6	0	2.4515884e-07
108	7	0	3.473462e-08
108	8	0	5.0030424e-09
108	9	0	6.94726e-10
108	10	0	9.792121e-11
108	11	0	1.3929668e-11
108	12	0	1.9935668e-12
108	13	0	2.8733453e-13
108	14	0	4.08409e-14
108	15	0	5.8856262e-15
108	16	0	8.250735e-16
108	17	0	1.1878365e-16
108	18	0	1.610249e-17
108	19	0	2.2361215e-18
108	20	0	3.158554e-19
108	21	0	4.562915e-20
108	22	0	6.4248976e-21
108	23	0	1.0370025e-21
108	24	0	2.8145785e-22
109	0	0	0.2533748
109	1	0	0.036523703
109	2	0	0.0052579865
109	3	0	0.0007583641
109	4	0	0.000109450855
109	5	0	1.5772737e-05
109	6	0	2.2058218e-06
109	7	0	3.1753098e-07
109	8	0	4.280716e-08
109	9	0	5.923035e-09
109	10	0	8.345372e-10
109	11	0	1.2017304e-10
109	12	0	1.6480118e-11
109	13	0	2.3047903e-12
109	14	0	3.2632035e-13
109	15	0	4.657864e-14
109	16	0	6.7112733e-15
109	17	0	9.472981e-16
109	18	0	1.3486179e-16
109	19	0	1.9299611e-17
109	20	0	2.7716016e-18
109	21	0	3.9997768e-19
109	22	0	5.8985674e-20
109	23	0	9.7746285e-21
109	24	0	2.6529789e-21
110	0	0	0.024905596
110	1	0	0.0035257954
110	2	0	0.0005032347
110	3	0	7.250825e-05
110	4	0	1.0233055e-05
110	5	0	1.4566881e-06
110	6	0	2.0844362e-07
110	7	0	2.992733e-08
110	8	0	4.3132085e-09
110	9	0	6.1651445e-10
110	10	0	8.8430124e-11
110	11	0	1.27101185e-11
110	12	0	1.8290417e-12
110	13	0	2.633955e-13
110	14	0	3.7948858e-14
110	15	0	5.4710366e-15
110	16	0	7.8861854e-16
110	17	0	1.1329252e-16
110	18	0	1.6330147e-17
110	19	0	2.3385786e-18
110	20	0	3.3717616e-19
110	21	0	4.808617e-20
110	22	0	7.0334844e-21
110	23	0	1.1655322e-21
110	24	0	3.163427e-22
111	0	0	0.030683722
111	1	0	0.008330448
111	2	0	0.0050730673
111	3	0	0.0045848424
111	4	0	0.00066147087
111	5	0	9.5331285e-05
111	6	0	1.3452046e-05
111	7	0	1.937387e-06
111	8	0	2.6672475e-07
111	9	0	3.7512457e-08
111	10	0	5.4425198e-09
111	11	0	7.815075e-10
111	12	0	9.214857e-11
111	13	0	1.1559347e-11
111	14	0	1.5213566e-12
111	15	0	2.071197e-13
111	16	0	2.883202e-14
111	17	0	4.070073e-15
111	18	0	5.795187e-16
111	19	0	8.29845e-17
111	20	0	1.196455e-17
111	21	0	1.7059523e-18
111	22	0	2.494153e-19
111	23	0	4.124726e-20
111	24	0	1.1348788e-20
112	0	0	0.25340125
112	1	0	0.036526293
112	2	0	0.005256778
112	3	0	0.0007571512
112	4	0	0.000109188026
112	5	0	1.5757483e-05
112	6	0	2.276838e-06
112	7	0	3.2773644e-07
112	8	0	4.408099e-08
112	9	0	6.088434e-09
112	10	0	8.553099e-10
112	11	0	1.2142702e-10
112	12	0	1.7358455e-11
112	13	0	2.5012635e-12
112	14	0	3.5421045e-13
112	15	0	5.0529225e-14
112	16	0	7.242525e-15
112	17	0	1.0437512e-15
112	18	0	1.486679e-16
112	19	0	2.1293255e-17
112	20	0	3.0705294e-18
112	21	0	4.384394e-19
112	22	0	6.454597e-20
112	23	0	1.041796e-20
112	24	0	2.8275885e-21
113	0	0	0.2521341
113	1	0	0.036274716
113	2	0	0.0052332915
113	3	0	0.0007556704
113	4	0	0.00010882388
113	5	0	1.4938885e-05
113	6	0	2.095252e-06
113	7	0	3.016729e-07
113	8	0	4.0958234e-08
113	9	0	5.7074363e-09
113	10	0	8.214566e-10
113	11	0	1.098137e-10
113	12	0	1.5111485e-11
113	13	0	2.122437e-12
113	14	0	3.0558566e-13
113	15	0	4.1605537e-14
113	16	0	5.7919092e-15
113	17	0	8.176248e-16
113	18	0	1.1640993e-16
113	19	0	1.6660526e-17
113	20	0	2.3934157e-18
113	21	0	3.4612985e-19
113	22	0	5.0627838e-20
113	23	0	8.389634e-21
113	24	0	2.277071e-21
114	0	0	0.18667383
114	1	0	0.16871615
114	2	0	0.024317347
114	3	0	0.0034851567
114	4	0	0.0005008121
114	5	0	7.218122e-05
114	6	0	1.0336262e-05
114	7	0	1.4842359e-06
114	8	0	2.1350795e-07
114	9	0	3.077659e-08
114	10	0	4.4193116e-09
114	11	0	6.376828e-10
114	12	0	9.186889e-11
114	13	0	1.28709396e-11
114	14	0	1.8263982e-12
114	15	0	2.630861e-13
114	16	0	3.6657824e-14
114	17	0	5.1778552e-15
114	18	0	7.3751397e-16
114	19	0	1.0563188e-16
114	20	0	1.523233e-17
114	21	0	2.1750172e-18
114	22	0	3.202006e-19
114	23	0	5.1681582e-20
114	24	0	1.4027145e-20
115	0	0	0.027563404
115	1	0	0.0039723255
115	2	0	0.0005665177
115	3	0	8.115099e-05
115	4	0	1.1654802e-05
115	5	0	1.6764335e-06
115	6	0	2.4137728e-07
115	7	0	3.4793484e-08
115	8	0	5.0042517e-09
115	9	0	7.2132794e-10
115	10	0	1.0352897e-10
115	11	0	1.4922357e-11
115	12	0	2.1328956e-12
115	13	0	3.0733727e-13
115	14	0	4.3509064e-14
115	15	0	6.2055336e-15
115	16	0	8.89368e-16
115	17	0	1.2816996e-16
115	18	0	1.8251939e-17
115	19	0	2.6137915e-18
115	20	0	3.7685628e-19
115	21	0	5.3745133e-20
115	22	0	7.861211e-21
115	23	0	1.3026962e-21
115	24	0	3.5357102e-22
116	0	0	0.028115366
116	1	0	0.004052734
116	2	0	0.0005833517
116	3	0	8.408708e-05
116	4	0	1.2086978e-05
116	5	0	1.7421185e-06
116	6	0	2.4965001e-07
116	7	0	3.5876816e-08
116	8	0	5.1757416e-09
116	9	0	7.457399e-10
116	10	0	1.0510661e-10
116	11	0	1.4964958e-11
116	12	0	2.1559766e-12
116	13	0	3.0264344e-13
116	14	0	4.29422e-14
116	15	0	6.133204e-15
116	16	0	8.798634e-16
116	17	0	1.2699965e-16
116	18	0	1.8301426e-17
116	19	0	2.5529275e-18
116	20	0	3.6761212e-19
116	21	0	4.940874e-20
116	22	0	6.95709e-21
116	23	0	1.1229005e-21
116	24	0	3.0477183e-22
117	0	0	0.99261135
117	1	0	0.99140084
117	2	0	0.95984316
117	3	0	0.13747017
117	4	0	0.019749764
117	5	0	0.0028493912
117	6	0	0.0004105211
117	7	0	5.772186e-05
117	8	0	8.198284e-06
117	9	0	1.1715006e-06
117	10	0	1.6801248e-07
117	11	0	2.4152012e-08
117	12	0	3.481045e-09
117	13	0	4.988683e-10
117	14	0	7.166585e-11
117	15	0	1.0310043e-11
117	16	0	1.4845843e-12
117	17	0	2.1399087e-13
117	18	0	3.077722e-14
117	19	0	4.4310394e-15
117	20	0	6.3860916e-16
117	21	0	9.236766e-17
117	22	0	1.3601147e-17
117	23	0	2.2600303e-18
117	24	0	6.218257e-19
118	0	0	0.11235645
118	1	0	0.10153589
118	2	0	0.014696539
118	3	0	0.002162245
118	4	0	0.0003476563
118	5	0	9.1920716e-05
118	6	0	5.4373584e-05
118	7	0	4.8999096e-05
118	8	0	7.0676238e-06
118	9	0	9.374676e-07
118	10	0	1.4399433e-07
118	11	0	3.6901625e-08
118	12	0	2.1919664e-08
118	13	0	1.9637996e-08
118	14	0	2.593446e-09
118	15	0	3.538904e-10
118	16	0	4.9336646e-11
118	17	0	6.9718545e-12
118	18	0	9.9411e-13
118	19	0	1.4324402e-13
118	20	0	2.018533e-14
118	21	0	2.8822539e-15
118	22	0	4.2431822e-16
118	23	0	6.848655e-17
118	24	0	1.8588264e-17
119	0	0	0.057593428
119	1	0	0.05276025
119	2	0	0.051688418
119	3	0	0.04670956
119	4	0	0.0067129764
119	5	0	0.0009659954
119	6	0	0.00013912683
119	7	0	2.0063992e-05
119	8	0	2.8958007e-06
119	9	0	4.1849975e-07
119	10	0	6.023427e-08
119	11	0	8.056817e-09
119	12	0	1.1091139e-09
119	13	0	1.5581092e-10
119	14	0	2.2433673e-11
119	15	0	3.0558657e-12
119	16	0	4.2554315e-13
119	17	0	6.008508e-14
119	18	0	8.556369e-15
119	19	0	1.2253251e-15
119	20	0	1.7666733e-16
119	21	0	2.5195306e-17
119	22	0	3.6852757e-18
119	23	0	6.10694e-19
119	24	0	1.657514e-19
120	0	0	0.9914355
120	1	0	0.960071
120	2	0	0.13840833
120	3	0	0.01995083
120	4	0	0.0028679755
120	5	0	0.00041336362
120	6	0	5.9240072e-05
120	7	0	8.510521e-06
120	8	0	1.224548e-06
120	9	0	1.7651547e-07
120	10	0	2.5358302e-08
120	11	0	3.6586285e-09
120	12	0	5.2713184e-10
120	13	0	7.411794e-11
120	14	0	1.0544755e-11
120	15	0	1.5252427e-12
120	16	0	2.1941153e-13
120	17	0	2.85762e-14
120	18	0	3.862722e-15
120	19	0	5.3528205e-16
120	20	0	7.538604e-17
120	21	0	1.07511344e-17
120	22	0	1.5725503e-18
120	23	0	2.605903e-19
120	24	0	7.072806e-20
121	0	0	0.17076677
121	1	0	0.046280786
121	2	0	0.02818009
121	3	0	0.02547217
121	4	0	0.0036717602
121	5	0	0.00052832183
121	6	0	7.6192926e-05
121	7	0	1.0980175e-05
121	8	0	1.5619548e-06
121	9	0	2.2353422e-07
121	10	0	3.221225e-08
121	11	0	4.5729878e-09
121	12	0	6.537154e-10
121	13	0	9.419697e-11
121	14	0	1.3339014e-11
121	15	0	1.9028197e-12
121	16	0	2.7274035e-13
121	17	0	3.9311097e-14
121	18	0	5.604205e-15
121	19	0	8.0749895e-16
121	20	0	1.137235e-16
121	21	0	1.621861e-17
121	22	0	2.3722686e-18
121	23	0	3.9311314e-19
121	24	0	1.0669672e-19
122	0	0	0.015370293
122	1	0	0.0019660771
122	2	0	0.00026361056
122	3	0	3.735097e-05
122	4	0	6.2585204e-06
122	5	0	1.8582516e-06
122	6	0	1.1898481e-06
122	7	0	1.0835843e-06
122	8	0	1.0605396e-06
122	9	0	9.564368e-07
122	10	0	1.3511671e-07
122	11	0	1.946959e-08
122	12	0	2.6954003e-09
122	13	0	3.87821e-10
122	14	0	5.1042143e-11
122	15	0	6.948952e-12
122	16	0	9.673267e-13
122	17	0	1.3655266e-13
122	18	0	1.9443098e-14
122	19	0	2.7841651e-15
122	20	0	4.0141572e-16
122	21	0	5.7235426e-17
122	22	0	8.367989e-18
122	23	0	1.3838632e-18
122	24	0	3.8075672e-19
123	0	0	0.18956307
123	1	0	0.10716298
123	2	0	0.09501531
123	3	0	0.09312235
123	4	0	0.079009786
123	5	0	0.07704297
123	6	0	0.07675756
123	7	0	0.06927993
123	8	0	0.009843758
123	9	0	0.0014069629
123	10	0	0.00020180986
123	11	0	2.9012946e-05
123	12	0	4.1819662e-06
123	13	0	5.996902e-07
123	14	0	8.6424315e-08
123	15	0	1.2320907e-08
123	16	0	1.7645977e-09
123	17	0	2.5347444e-10
123	18	0	3.653274e-11
123	19	0	5.22764e-12
123	20	0	7.506941e-13
123	21	0	1.0832579e-13
123	22	0	1.59694e-14
123	23	0	2.6409532e-15
123	24	0	7.2663293e-16
124	0	0	0.028108714
124	1	0	0.0040387516
124	2	0	0.0005810806
124	3	0	8.366952e-05
124	4	0	1.205312e-05
124	5	0	1.7368387e-06
124	6	0	2.5035897e-07
124	7	0	3.606282e-08
124	8	0	5.1963864e-09
124	9	0	7.4904943e-10
124	10	0	1.07896546e-10
124	11	0	1.5556043e-11
124	12	0	2.2421312e-12
124	13	0	3.2149663e-13
124	14	0	4.6201537e-14
124	15	0	6.6493188e-15
124	16	0	9.588901e-16
124	17	0	1.3819173e-16
124	18	0	1.9691392e-17
124	19	0	2.8216241e-18
124	20	0	4.0756784e-19
124	21	0	5.887813e-20
124	22	0	8.290445e-21
124	23	0	1.3381089e-21
124	24	0	3.6318255e-22
125	0	0	0.028140627
125	1	0	0.0040580523
125	2	0	0.0005831399
125	3	0	8.561906e-05
125	4	0	1.4139099e-05
125	5	0	3.8300855e-06
125	6	0	2.3272703e-06
125	7	0	2.103202e-06
125	8	0	3.0241577e-07
125	9	0	4.353628e-08
125	10	0	6.2778107e-09
125	11	0	9.0475394e-10
125	12	0	1.291809e-10
125	13	0	1.8517158e-11
125	14	0	2.6604775e-12
125	15	0	3.827738e-13
125	16	0	5.5119527e-14
125	17	0	7.945088e-15
125	18	0	1.1428357e-15
125	19	0	1.645725e-16
125	20	0	2.3745735e-17
125	21	0	3.4373749e-18
125	22	0	5.0604185e-19
125	23	0	8.1677054e-20
125	24	0	2.2168361e-20
126	0	0	0.06353137
126	1	0	0.062303707
126	2	0	0.061035868
126	3	0	0.055152178
126	4	0	0.007920282
126	5	0	0.0011391914
126	6	0	0.00016400368
126	7	0	2.3624705e-05
126	8	0	3.4054558e-06
126	9	0	4.9026687e-07
126	10	0	7.069481e-08
126	11	0	1.01886455e-08
126	12	0	1.4550902e-09
126	13	0	2.0869201e-10
126	14	0	3.0075876e-11
126	15	0	4.2891897e-12
126	16	0	6.1443613e-13
126	17	0	8.8283595e-14
126	18	0	1.2736885e-14
126	19	0	1.83522e-15
126	20	0	2.583926e-16
126	21	0	3.6842638e-17
126	22	0	5.3865025e-18
126	23	0	8.907974e-19
126	24	0	2.4509437e-19
127	0	0	0.2517956
127	1	0	0.036172584
127	2	0	0.0052038534
127	3	0	0.0007492566
127	4	0	0.000107931715
127	5	0	1.5552787e-05
127	6	0	2.2421127e-06
127	7	0	3.2317973e-07
127	8	0	4.646752e-08
127	9	0	6.688337e-09
127	10	0	9.633446e-10
127	11	0	1.3885969e-10
127	12	0	1.9982767e-11
127	13	0	2.8776597e-12
127	14	0	4.1457416e-13
127	15	0	5.9742027e-14
127	16	0	8.611737e-15
127	17	0	1.2406864e-15
127	18	0	1.7888874e-16
127	19	0	2.5801937e-17
127	20	0	3.7206907e-18
127	21	0	5.3127567e-19
127	22	0	7.8213093e-20
127	23	0	1.2623886e-20
127	24	0	3.4263097e-21
128	0	0	0.111956544
128	1	0	0.10968867
128	2	0	0.09914263
128	3	0	0.0142907845
128	4	0	0.0020526294
