subject_id	trial	type	state	strategy	response
0	10	1	8.0505816e-07	0.0346326	0.033115406
0	10	2	0.85307556	0.8277893	0.4221735
0	10	3	0.1469236	0.11501735	0.53719085
0	11	0	3.3477263e-11	0.0225344	0.0075114667
0	11	1	2.0844445e-07	0.03455738	0.033053543
0	11	2	0.8495925	0.8251637	0.42084527
0	11	3	0.15040727	0.1177445	0.5385897
0	12	0	4.3569245e-12	0.022520188	0.0075067296
0	12	1	5.3549158e-08	0.034516912	0.033020243
0	12	2	0.8477119	0.8237461	0.4201281
0	12	3	0.15228797	0.119216785	0.5393449
0	13	0	5.578346e-13	0.022450576	0.0074835247
0	13	1	1.3470597e-08	0.03431911	0.03285744
0	13	2	0.8384914	0.81679523	0.416612
0	13	3	0.16150859	0.12643503	0.5430471
0	14	0	6.959784e-14	0.022109283	0.0073697614
0	14	1	3.3684282e-09	0.033349503	0.03205935
0	14	2	0.7932848	0.78271675	0.3993732
0	14	3	0.20671521	0.16182448	0.5611977
0	15	0	8.848122e-15	0.021925036	0.0073083453
0	15	1	8.497163e-10	0.032826055	0.031628497
0	15	2	0.7688796	0.7643191	0.39006668
0	15	3	0.23112042	0.18092981	0.57099646
0	16	0	1.1179241e-15	0.021825569	0.0072751893
0	16	1	2.0952631e-10	0.03254347	0.031395897
0	16	2	0.7557043	0.7543871	0.38504252
0	16	3	0.24429576	0.19124396	0.5762865
0	17	0	1.353895e-16	0.021337897	0.0071126325
0	17	1	5.1276466e-11	0.031158006	0.030255515
0	17	2	0.69110847	0.7056922	0.36040995
0	17	3	0.30889153	0.24181198	0.6022219
0	18	0	1.695186e-17	0.021074627	0.0070248754
0	18	1	1.28970385e-11	0.030410051	0.02963987
0	18	2	0.6562358	0.6794037	0.34711182
0	18	3	0.34376422	0.26911163	0.61622345
0	19	0	2.1650235e-18	0.020932496	0.006977498
0	19	1	3.3000334e-12	0.030006262	0.029307505
0	19	2	0.63740945	0.6652117	0.3399327
0	19	3	0.36259055	0.2838496	0.6237823
0	20	0	2.797061e-19	0.020855764	0.0069519216
0	20	1	8.5660634e-13	0.02978827	0.029128077
0	20	2	0.6272459	0.65755	0.336057
0	20	3	0.37275407	0.29180598	0.62786293
0	21	0	3.6424226e-20	0.02081434	0.006938114
0	21	1	2.2811036e-13	0.02967059	0.029031212
0	21	2	0.62175906	0.6534138	0.3339647
0	21	3	0.37824097	0.29610133	0.63006604
0	22	0	4.8195787e-21	0.02079198	0.00693066
0	22	1	6.552991e-14	0.02960706	0.028978918
0	22	2	0.61879694	0.65118086	0.33283514
0	22	3	0.38120314	0.29842022	0.6312554
0	23	0	6.985018e-22	0.020779906	0.0069266353
0	23	1	2.3342422e-14	0.029572759	0.028950686
0	23	2	0.61719775	0.64997524	0.33222532
0	23	3	0.38280228	0.2996721	0.6318974
0	24	0	1.599606e-22	0.020773388	0.006924463
0	24	1	1.2376795e-14	0.029554244	0.028935447
0	24	2	0.6163345	0.6493245	0.33189613
0	24	3	0.3836656	0.30034792	0.63224405
1	0	0	0.12065941	0.21582212	0.071940705
1	0	1	0.8683186	0.7738148	0.61179745
1	0	2	0.010383714	0.009863522	0.15788113
1	0	3	0.00063840864	0.00049977045	0.1583809
1	1	0	0.10721581	0.19956307	0.06652102
1	1	1	0.83176625	0.7431361	0.5841188
1	1	2	0.059892315	0.05641967	0.17423955
1	1	3	0.0011256668	0.0008812145	0.17512076
1	2	0	0.015113416	0.066546366	0.02218212
1	2	1	0.3293386	0.31788272	0.24149796
1	2	2	0.6449132	0.6072456	0.36399734
1	2	3	0.010634872	0.00832538	0.3723227
1	3	0	0.003317442	0.04396345	0.014654484
1	3	1	0.20095976	0.20862405	0.15862203
1	3	2	0.7754001	0.7315032	0.40540713
1	3	3	0.020322869	0.01590951	0.42131662
1	4	0	0.0017895284	0.039594404	0.013198134
1	4	1	0.16787341	0.18033646	0.13782184
1	4	2	0.80416834	0.75958335	0.41424713
1	4	3	0.026168829	0.020485949	0.43473306
1	5	0	0.0015896676	0.03864117	0.0128803905
1	5	1	0.15930587	0.1729671	0.13248524
1	5	2	0.8096949	0.7653689	0.41580573
1	5	3	0.029409671	0.023023002	0.43882874
1	6	0	0.00020480758	0.027060993	0.009020331
1	6	1	0.04046652	0.07151165	0.05970154
1	6	2	0.92303723	0.8730171	0.45143393
1	6	3	0.03629159	0.028410431	0.47984436
1	7	0	2.590653e-05	0.024021108	0.008007036
1	7	1	0.010238304	0.044949863	0.04064262
1	7	2	0.9167807	0.87391704	0.4471192
1	7	3	0.072955176	0.05711207	0.5042313
1	8	0	3.3221756e-06	0.02319308	0.007731027
1	8	1	0.00260718	0.038008668	0.03564715
1	8	2	0.90423113	0.86587036	0.44184697
1	8	3	0.093158275	0.07292782	0.5147748
1	9	0	4.2426296e-07	0.022940198	0.007646732
1	9	1	0.0006536723	0.03610743	0.034267265
1	9	2	0.89522314	0.8594411	0.4382874
1	9	3	0.10412264	0.08151114	0.5197985
1	10	0	5.264533e-08	0.022491446	0.0074971486
1	10	1	0.0001631443	0.034534525	0.03301922
1	10	2	0.84188485	0.81932324	0.41791645
1	10	3	0.15795192	0.12365074	0.5415672
1	11	0	6.6882215e-09	0.022261512	0.0074205045
1	11	1	4.149042e-05	0.03380726	0.03243218
1	11	2	0.812936	0.7975229	0.40686953
1	11	3	0.18702242	0.14640822	0.55327773
1	12	0	8.612982e-10	0.022140374	0.007380125
1	12	1	1.0664161e-05	0.03344433	0.032136384
1	12	2	0.79727143	0.78572	0.40089414
1	12	3	0.20271787	0.1586952	0.5595893
1	13	0	1.11756854e-10	0.022075726	0.0073585752
1	13	1	2.7562319e-06	0.033255845	0.031981997
1	13	2	0.7888058	0.7793398	0.39766538
1	13	3	0.21119142	0.16532862	0.562994
1	14	0	1.4555513e-11	0.022041015	0.0073470054
1	14	1	7.136055e-07	0.033155985	0.031899996
1	14	2	0.7842333	0.7758932	0.39592162
1	14	3	0.21576598	0.16890977	0.5648314
1	15	0	1.893877e-12	0.022022326	0.007340775
1	15	1	1.8399754e-07	0.033102565	0.031856075
1	15	2	0.7817642	0.77403206	0.39498004
1	15	3	0.21823558	0.17084306	0.5658231
1	16	0	2.4467516e-13	0.021930905	0.007310302
1	16	1	4.7344454e-08	0.032842755	0.03164224
1	16	2	0.7696564	0.76490474	0.39036292
1	16	3	0.23034354	0.18032163	0.57068455
1	17	0	3.1770973e-14	0.021881554	0.007293851
1	17	1	1.2181979e-08	0.032702528	0.03152682
1	17	2	0.7631199	0.7599772	0.3878703
1	17	3	0.2368801	0.1854387	0.573309
1	18	0	4.106708e-15	0.021854911	0.00728497
1	18	1	3.0842753e-09	0.032626834	0.031464517
1	18	2	0.75959104	0.757317	0.38652465
1	18	3	0.24040894	0.1882012	0.57472587
1	19	0	5.1257574e-16	0.021724295	0.0072414316
1	19	1	7.471545e-10	0.032255754	0.031159079
1	19	2	0.74228996	0.7442748	0.3799272
1	19	3	0.25771	0.20174514	0.5816723
1	20	0	6.0326825e-17	0.021083921	0.0070279734
1	20	1	1.797507e-10	0.03043646	0.029661603
1	20	2	0.65746695	0.68033177	0.34758133
1	20	3	0.3425331	0.26814786	0.6157292
1	21	0	7.432043e-18	0.020738205	0.006912735
1	21	1	4.5774474e-11	0.02945429	0.028853172
1	21	2	0.6116743	0.64581144	0.330119
1	21	3	0.38832563	0.303996	0.634115
1	22	0	9.525595e-19	0.020551568	0.006850523
1	22	1	1.2821396e-11	0.02892406	0.028416736
1	22	2	0.5869528	0.6271754	0.32069188
1	22	3	0.41304713	0.3233489	0.6440408
1	23	0	1.3560948e-19	0.02045081	0.0068169367
1	23	1	4.511733e-12	0.028637806	0.02818112
1	23	2	0.5736066	0.6171144	0.3156025
1	23	3	0.42639324	0.33379674	0.6493993
1	24	0	3.0835713e-20	0.020396415	0.006798805
1	24	1	2.385883e-12	0.028483272	0.02805392
1	24	2	0.5664016	0.6116831	0.31285504
1	24	3	0.43359828	0.33943713	0.65229213
2	0	0	0.69200075	0.71384037	0.2379468
2	0	1	0.16993147	0.15656951	0.42164207
2	0	2	0.13782497	0.12940006	0.17011055
2	0	3	0.00024285758	0.0001901181	0.17030066
2	1	0	0.09057385	0.11589052	0.038630173
2	1	1	0.044305384	0.07214076	0.09960074
2	1	2	0.8646976	0.8116374	0.43071893
2	1	3	0.00042319804	0.00033129542	0.4310502
2	2	0	0.011847103	0.03621198	0.0120706605
2	2	1	0.011534784	0.047138788	0.047520075
2	2	2	0.9749875	0.9153727	0.4695664
2	2	3	0.0016306266	0.0012765161	0.47084293
2	3	0	0.0015492329	0.02542173	0.008473909
2	3	1	0.0029981744	0.040232226	0.03812003
2	3	2	0.9931402	0.9325359	0.47579795
2	3	3	0.0023124067	0.0018102394	0.4776082
2	4	0	0.00020223415	0.023891056	0.007963685
2	4	1	0.000778058	0.03831724	0.036163073
2	4	2	0.9933364	0.9333426	0.47571206
2	4	3	0.005683286	0.0044490914	0.48016116
2	5	0	2.6380843e-05	0.023656204	0.007885401
2	5	1	0.00020117822	0.037792757	0.03570904
2	5	2	0.99226606	0.93267477	0.47526464
2	5	3	0.007506358	0.005876261	0.4811409
2	6	0	3.4237517e-06	0.023553483	0.007851162
2	6	1	5.172232e-05	0.037474364	0.03545112
2	6	2	0.9834966	0.92609584	0.47191072
2	6	3	0.016448181	0.012876258	0.48478696
2	7	0	4.421914e-07	0.023510817	0.007836939
2	7	1	1.3065852e-05	0.03733796	0.035341226
2	7	2	0.97871053	0.9224956	0.47008312
2	7	3	0.021275993	0.016655652	0.48673877
2	8	0	5.501977e-08	0.02333089	0.0077769635
2	8	1	3.1434333e-06	0.03682183	0.034917172
2	8	2	0.9550506	0.90466166	0.46106017
2	8	3	0.04494625	0.035185624	0.49624577
2	9	0	6.4254166e-09	0.022454508	0.007484836
2	9	1	7.454039e-07	0.034330714	0.032866925
2	9	2	0.8390025	0.8171804	0.41680697
2	9	3	0.16099674	0.12603433	0.5428413
2	10	0	7.859533e-10	0.021981467	0.007327156
2	10	1	1.831054e-07	0.032986484	0.03176053
2	10	2	0.77635205	0.7699521	0.3929162
2	10	3	0.2236478	0.17507996	0.56799614
2	11	0	9.863291e-11	0.02172611	0.007242036
2	11	1	4.541114e-08	0.032260932	0.031163337
2	11	2	0.74252945	0.74445534	0.38001847
2	11	3	0.25747055	0.20155768	0.58157617
2	12	0	1.2244081e-11	0.021588255	0.0071960846
2	12	1	1.07801315e-08	0.03186927	0.030840958
2	12	2	0.7242699	0.73069054	0.37305555
2	12	3	0.27573004	0.2158519	0.5889074
2	13	0	1.4093288e-12	0.020912398	0.0069707995
2	13	1	2.4217692e-09	0.029949171	0.029260512
2	13	2	0.6347476	0.663205	0.33891767
2	13	3	0.36525235	0.28593335	0.624851
2	14	0	1.5481357e-13	0.020547535	0.006849178
2	14	1	4.658687e-10	0.028912595	0.028407302
2	14	2	0.5864183	0.6267724	0.32048807
2	14	3	0.41358176	0.32376742	0.6442555
2	15	0	1.224602e-14	0.018758684	0.0062528946
2	15	1	7.5164326e-11	0.0238305	0.024224194
2	15	2	0.3494704	0.44815162	0.23013186
2	15	3	0.6505296	0.50925916	0.739391
2	16	0	1.0361387e-15	0.017792957	0.0059309853
2	16	1	1.308482e-11	0.021086885	0.021965904
2	16	2	0.22155198	0.35172158	0.18135227
2	16	3	0.778448	0.60939854	0.79075074
2	17	0	9.556384e-17	0.0172716	0.0057572
2	17	1	2.4953355e-12	0.01960572	0.020746747
2	17	2	0.15249404	0.29966295	0.15501815
2	17	3	0.847506	0.6634597	0.81847787
2	18	0	9.677926e-18	0.016990142	0.005663381
2	18	1	5.217561e-13	0.018806098	0.020088574
2	18	2	0.11521243	0.27155858	0.14080143
2	18	3	0.8847876	0.6926452	0.8334466
2	19	0	1.0668643e-18	0.016838193	0.005612731
2	19	1	1.1803694e-13	0.018374415	0.01973325
2	19	2	0.09508562	0.25638616	0.13312641
2	19	3	0.9049144	0.7084012	0.8415276
2	20	0	1.25563e-19	0.016756162	0.0055853873
2	20	1	2.8397423e-14	0.018141367	0.019541427
2	20	2	0.08421998	0.2481952	0.12898296
2	20	3	0.91578	0.7169072	0.8458901
2	21	0	1.5468941e-20	0.016711878	0.005570626
2	21	1	7.231534e-15	0.018015554	0.019437872
2	21	2	0.07835407	0.24377327	0.1267461
2	21	3	0.921646	0.7214993	0.8482454
2	22	0	1.9826366e-21	0.016687969	0.0055626566
2	22	1	2.0255438e-15	0.017947633	0.019381965
2	22	2	0.0751873	0.24138603	0.12553851
2	22	3	0.92481273	0.7239784	0.8495168
2	23	0	2.8225436e-22	0.016675062	0.005558354
2	23	1	7.127722e-16	0.017910965	0.019351782
2	23	2	0.073477685	0.24009724	0.124886565
2	23	3	0.9265223	0.7253167	0.8502032
2	24	0	6.4180537e-23	0.016668096	0.0055560316
2	24	1	3.7692635e-16	0.017891169	0.019335488
2	24	2	0.072554745	0.23940149	0.12453462
2	24	3	0.9274453	0.72603923	0.85057384
3	0	0	0.20292354	0.2781571	0.09271904
3	0	1	0.6583906	0.59163845	0.518051
3	0	2	0.13726182	0.12908965	0.19405758
3	0	3	0.0014238273	0.0011146258	0.1951722
3	1	0	0.026522582	0.06419684	0.021398949
3	1	1	0.171099	0.18266056	0.15030564
3	1	2	0.7998678	0.7511772	0.413165
3	1	3	0.0025105472	0.0019653512	0.41513035
3	2	0	0.0034651011	0.030825585	0.010275195
3	2	1	0.044365697	0.075417526	0.06397861
3	2	2	0.9486729	0.8910198	0.46150458
3	2	3	0.0034961512	0.0027369193	0.46424147
3	3	0	0.0004513057	0.025025735	0.008341912
3	3	1	0.011464211	0.04735535	0.04269278
3	3	2	0.9792827	0.9207285	0.47103745
3	3	3	0.00880164	0.0068902564	0.4779277
3	4	0	5.860881e-05	0.02388954	0.007963181
3	4	1	0.002931083	0.04002933	0.037303798
3	4	2	0.98528033	0.9268984	0.4727752
3	4	3	0.0117298495	0.00918257	0.48195776
3	5	0	7.444303e-06	0.023541963	0.00784732
3	5	1	0.0007281216	0.037842683	0.035691552
3	5	2	0.97309804	0.9181313	0.46798855
3	5	3	0.026166264	0.02048394	0.4884725
3	6	0	9.1223984e-07	0.022953477	0.007651159
3	6	1	0.00017926825	0.035854567	0.03410459
3	6	2	0.90277386	0.86522067	0.44113648
3	6	3	0.097045854	0.075971164	0.5171076
3	7	0	1.1463659e-07	0.022652179	0.0075507266
3	7	1	4.4645927e-05	0.03491876	0.03334681
3	7	2	0.8646301	0.8364914	0.4265824
3	7	3	0.135325	0.105937526	0.53251994
3	8	0	1.4272634e-08	0.022493154	0.007497718
3	8	1	1.07545675e-05	0.034446582	0.032961346
3	8	2	0.8439969	0.82094353	0.41871214
3	8	3	0.15599234	0.12211671	0.5408288
3	9	0	1.6694303e-09	0.021727443	0.007242481
3	9	1	2.5563984e-06	0.03226625	0.031167477
3	9	2	0.7426753	0.7445648	0.3800743
3	9	3	0.25732204	0.20144142	0.58151567
3	10	0	2.0450777e-10	0.021314286	0.007104762
3	10	1	6.313724e-07	0.03109131	0.030200554
3	10	2	0.6879731	0.7033284	0.35921434
3	10	3	0.3120262	0.24426591	0.6034802
3	11	0	2.5783332e-11	0.021091288	0.00703043
3	11	1	1.5955597e-07	0.03045749	0.0296789
3	11	2	0.65844107	0.6810661	0.34795278
3	11	3	0.34155875	0.2673851	0.61533785
3	12	0	3.3054989e-12	0.020970913	0.006990304
3	12	1	4.082808e-08	0.030115433	0.029397357
3	12	2	0.6424977	0.66904736	0.34187302
3	12	3	0.3575022	0.27986622	0.62173927
3	13	0	4.274053e-13	0.020905927	0.0069686426
3	13	1	1.049009e-08	0.029930795	0.029245388
3	13	2	0.6338905	0.6625589	0.3385908
3	13	3	0.3661094	0.2866043	0.6251951
3	14	0	5.513313e-14	0.020870848	0.006956949
3	14	1	2.6708278e-09	0.029831124	0.02916335
3	14	2	0.62924385	0.65905607	0.3368189
3	14	3	0.3707561	0.2902419	0.6270608
3	15	0	6.993687e-15	0.020698857	0.0068996185
3	15	1	6.784519e-10	0.029342499	0.028761158
3	15	2	0.60646224	0.6418824	0.3281315
3	15	3	0.39353767	0.30807617	0.63620764
3	16	0	8.99869e-16	0.020606007	0.006868669
3	16	1	1.7429273e-10	0.029078715	0.028544035
3	16	2	0.5941634	0.63261104	0.32344157
3	16	3	0.4058366	0.31770423	0.64114577
3	17	0	1.1671389e-16	0.02055588	0.00685196
3	17	1	4.5060098e-11	0.028936304	0.028426817
3	17	2	0.58752376	0.6276058	0.32090962
3	17	3	0.4124762	0.32290196	0.6438116
3	18	0	1.5204645e-17	0.02052882	0.006842939
3	18	1	1.1693446e-11	0.028859423	0.028363533
3	18	2	0.58393925	0.6249036	0.3195427
3	18	3	0.41606072	0.32570806	0.6452508
3	19	0	1.985553e-18	0.02051421	0.00683807
3	19	1	3.0442092e-12	0.028817922	0.028329374
3	19	2	0.5820042	0.6234449	0.31880483
3	19	3	0.41799584	0.32722294	0.6460278
3	20	0	2.5965083e-19	0.020506322	0.006835441
3	20	1	7.973174e-13	0.028795514	0.028310932
3	20	2	0.5809595	0.62265736	0.31840643
3	20	3	0.4190405	0.32804075	0.6464472
3	21	0	3.4001046e-20	0.020502064	0.006834022
3	21	1	2.1293493e-13	0.028783416	0.028300975
3	21	2	0.5803955	0.62223226	0.31819138
3	21	3	0.41960448	0.32848224	0.6466736
3	22	0	4.498949e-21	0.020481192	0.006827064
3	22	1	6.117042e-14	0.028724113	0.028252162
3	22	2	0.5776305	0.62014794	0.317137
3	22	3	0.42236954	0.33064684	0.6477838
3	23	0	6.5203284e-22	0.020469919	0.006823307
3	23	1	2.178953e-14	0.028692093	0.028225804
3	23	2	0.57613766	0.6190225	0.31656772
3	23	3	0.4238623	0.33181545	0.64838314
3	24	0	1.4931895e-22	0.02046384	0.0068212794
3	24	1	1.15534074e-14	0.028674813	0.02821158
3	24	2	0.57533187	0.6184151	0.31626043
3	24	3	0.42466822	0.33244634	0.6487068
4	0	0	0.14022726	0.23316905	0.07772301
4	0	1	0.84773666	0.75553405	0.60732
4	0	2	0.012017955	0.011282768	0.15747139
4	0	3	1.8151164e-05	1.4209418e-05	0.1574856
4	1	0	0.12465802	0.21432187	0.07144063
4	1	1	0.8051538	0.7198024	0.5751224
4	1	2	0.0701562	0.065850794	0.176706
4	1	3	3.2004835e-05	2.5054595e-05	0.17673105
4	2	0	0.016315877	0.057541996	0.019180667
4	2	1	0.20956244	0.21589969	0.16950735
4	2	2	0.7738193	0.72632164	0.40553766
4	2	3	0.00030236904	0.00023670592	0.40577435
4	3	0	0.0021352365	0.030417044	0.010139015
4	3	1	0.054500148	0.08417424	0.06963484
4	3	2	0.94278693	0.88495654	0.45988697
4	3	3	0.0005778166	0.0004523367	0.4603393
4	4	0	0.00027917686	0.025138441	0.008379481
4	4	1	0.014150959	0.04979745	0.044370938
4	4	2	0.98348266	0.9234302	0.47280785
4	4	3	0.0020872778	0.001634	0.47444186
4	5	0	3.64588e-05	0.023996357	0.007998786
4	5	1	0.0036546388	0.040836174	0.037889164
4	5	2	0.99338484	0.9328784	0.47591153
4	5	3	0.0029240819	0.002289082	0.4782006
4	6	0	4.7189756e-06	0.02370068	0.007900226
4	6	1	0.0009277017	0.03842293	0.03614892
4	6	2	0.99201316	0.932354	0.4752142
4	6	3	0.0070544286	0.0055224732	0.4807367
4	7	0	5.9198356e-07	0.023483437	0.007827812
4	7	1	0.00022617861	0.037389666	0.03536353
4	7	2	0.9724336	0.91772443	0.46770313
4	7	3	0.027339729	0.021402573	0.4891057
4	8	0	7.050723e-08	0.02271706	0.0075723534
4	8	1	5.4579046e-05	0.035109255	0.033502642
4	8	2	0.8731067	0.8428796	0.42981547
4	8	3	0.1268387	0.099294126	0.5291096
4	9	0	8.737114e-09	0.022307914	0.007435971
4	9	1	1.3600217e-05	0.033922072	0.032529343
4	9	2	0.819426	0.8024205	0.4093426
4	9	3	0.18056038	0.1413495	0.5506921
4	10	0	1.1088666e-09	0.022088075	0.0073626917
4	10	1	3.4495945e-06	0.03329135	0.032011155
4	10	2	0.79043305	0.78056633	0.39828598
4	10	3	0.2095634	0.16405416	0.56234014
4	11	0	1.4248207e-10	0.021969648	0.007323216
4	11	1	8.793254e-07	0.032953333	0.031733178
4	11	2	0.774778	0.7687654	0.392316
4	11	3	0.2252211	0.1763116	0.5686276
4	12	0	1.8231026e-11	0.021905776	0.0073019248
4	12	1	2.202325e-07	0.03277147	0.031583548
4	12	2	0.7663257	0.76239383	0.3890928
4	12	3	0.23367403	0.18292888	0.57202166
4	13	0	2.2639351e-12	0.021592885	0.0071976283
4	13	1	5.4118935e-08	0.031882454	0.030851807
4	13	2	0.72488296	0.73115265	0.3732893
4	13	3	0.27511692	0.21537192	0.5886612
4	14	0	2.7754245e-13	0.021423973	0.007141324
4	14	1	1.2708637e-08	0.03140255	0.030456796
4	14	2	0.70250964	0.7142868	0.36475757
4	14	3	0.29749027	0.23288663	0.5976442
4	15	0	3.1233988e-14	0.02059585	0.0068652835
4	15	1	2.91892e-09	0.029049866	0.02852029
4	15	2	0.59281844	0.63159716	0.32292867
4	15	3	0.40718144	0.31875703	0.64168566
4	16	0	3.7265854e-15	0.02014878	0.0067162607
4	16	1	7.019652e-10	0.02777975	0.027474847
4	16	2	0.53360057	0.5869563	0.30034685
4	16	3	0.46639925	0.36511496	0.6654618
4	17	0	4.599898e-16	0.019907428	0.0066358093
4	17	1	1.7135304e-10	0.027094068	0.026910458
4	17	2	0.50163126	0.56285655	0.2881559
4	17	3	0.49836862	0.3901418	0.6782977
4	18	0	5.5943337e-17	0.01977713	0.006592377
4	18	1	3.9735472e-11	0.026723897	0.026605766
4	18	2	0.48437238	0.5498462	0.28157452
4	18	3	0.5156275	0.4036527	0.6852272
4	19	0	6.1670202e-18	0.019138314	0.0063794386
4	19	1	8.989362e-12	0.024909029	0.025111936
4	19	2	0.39975587	0.48605883	0.2493074
4	19	3	0.60024405	0.46989372	0.71920115
4	20	0	7.2581816e-19	0.018793445	0.0062644817
4	20	1	2.1626624e-12	0.023929257	0.02430548
4	20	2	0.3540749	0.45162266	0.23188771
4	20	3	0.64592505	0.5056546	0.7375422
4	21	0	8.9418334e-20	0.018607263	0.0062024207
4	21	1	5.507317e-13	0.023400316	0.023870105
4	21	2	0.3294136	0.43303198	0.22248352
4	21	3	0.6705863	0.5249603	0.7474438
4	22	0	1.146062e-20	0.01850675	0.006168917
4	22	1	1.5425915e-13	0.023114763	0.023635063
4	22	2	0.3160999	0.4229956	0.21740657
4	22	3	0.6839	0.53538275	0.7527894
4	23	0	1.6315805e-21	0.018452488	0.006150829
4	23	1	5.4282394e-14	0.022960603	0.023508176
4	23	2	0.30891246	0.4175774	0.21466574
4	23	3	0.6910874	0.54100937	0.7556751
4	24	0	3.7099762e-22	0.018423194	0.0061410647
4	24	1	2.8705472e-14	0.02287738	0.023439672
4	24	2	0.3050322	0.4146523	0.21318609
4	24	3	0.6949677	0.544047	0.757233
5	0	0	0.024578376	0.054453265	0.01815109
5	0	1	0.079693146	0.1047202	0.09401492
5	0	2	0.89078647	0.8369577	0.44198263
5	0	3	0.004941914	0.0038687172	0.44585133
5	1	0	0.0032099173	0.028517596	0.009505866
5	1	1	0.020677436	0.055136584	0.049432207
5	1	2	0.9685854	0.9104532	0.46758467
5	1	3	0.007527201	0.0058925776	0.47347724
5	2	0	0.00041860933	0.024467744	0.008155915
5	2	1	0.0053370264	0.04212662	0.038958963
5	2	2	0.9852568	0.9263698	0.47292465
5	2	3	0.008987409	0.007035684	0.47996032
5	3	0	5.3998898e-05	0.023716494	0.007905498
5	3	1	0.0013588985	0.03859219	0.036268793
5	3	2	0.98236394	0.9249912	0.4715628
5	3	3	0.016223017	0.012699991	0.4842628
5	4	0	6.849921e-06	0.023315132	0.007771711
5	4	1	0.00034519986	0.036966488	0.035006605
5	4	2	0.94785625	0.89917386	0.4583386
5	4	3	0.051791534	0.040544372	0.49888295
5	5	0	8.8138154e-07	0.023142276	0.007714092
5	5	1	8.867962e-05	0.036335804	0.034509324
5	5	2	0.9289039	0.8849353	0.45109499
5	5	3	0.07100648	0.055586554	0.5066815
5	6	0	1.1431633e-07	0.02305757	0.007685856
5	6	1	2.2923736e-05	0.03605722	0.03428596
5	6	2	0.91859525	0.8771765	0.44715977
5	6	3	0.08138163	0.06370861	0.5108684
5	7	0	1.4892349e-08	0.02301373	0.0076712435
5	7	1	5.946068e-06	0.035922606	0.03417673
5	7	2	0.91301095	0.87297004	0.4450292
5	7	3	0.08698301	0.06809359	0.5131228
5	8	0	1.9447357e-09	0.022990512	0.0076635038
5	8	1	1.5451415e-06	0.03585399	0.034120664
5	8	2	0.9099914	0.8706946	0.44387743
5	8	3	0.09000699	0.07046088	0.5143383
5	9	0	2.5428362e-10	0.022978088	0.0076593626
5	9	1	4.0186939e-07	0.035818003	0.03409115
5	9	2	0.90836	0.869465	0.44325528
5	9	3	0.09163952	0.07173888	0.51499414
5	10	0	3.3268374e-11	0.022971407	0.0076571354
5	10	1	1.0452069e-07	0.035798844	0.03407541
5	10	2	0.9074789	0.8688008	0.44291928
5	10	3	0.09252086	0.07242883	0.51534814
5	11	0	4.3503933e-12	0.022967812	0.0076559368
5	11	1	2.7135487e-08	0.035788577	0.034066968
5	11	2	0.9070033	0.8684423	0.4427379
5	11	3	0.09299667	0.072801314	0.5155392
5	12	0	5.667287e-13	0.022950193	0.0076500652
5	12	1	7.01194e-09	0.035738524	0.034025766
5	12	2	0.9046705	0.8666837	0.4418483
5	12	3	0.0953294	0.07462746	0.51647574
5	13	0	7.341064e-14	0.022863852	0.0076212836
5	13	1	1.8105913e-09	0.035493217	0.033823855
5	13	2	0.89323366	0.85806215	0.43748707
