epoch	loss	accuracy	solved	dataset	run_id
83	0.37936553	0.9704709	0.73956114	train	7
84	0.3803499	0.9698567	0.7377833	train	7
85	0.37914202	0.9706035	0.7408889	train	7
86	0.37863204	0.9708519	0.7420167	train	7
87	0.37892166	0.97073424	0.7411611	train	7
88	0.38447702	0.96782213	0.7292445	train	7
89	0.3783228	0.97097397	0.74258333	train	7
90	0.37810868	0.97108984	0.7437722	train	7
91	0.3785012	0.9709005	0.74256665	train	7
92	0.37824628	0.97106093	0.7431056	train	7
93	0.37795678	0.9712446	0.7444111	train	7
94	0.37811992	0.97109324	0.74229443	train	7
95	0.37819	0.97114205	0.7425167	train	7
96	0.37787232	0.9713486	0.7449778	train	7
97	0.37785998	0.97118276	0.74408334	train	7
98	0.3778444	0.97126377	0.7437611	train	7
99	0.3785054	0.9709805	0.74295	train	7
100	0.37728932	0.97152346	0.74600554	train	7
0	2.2007132	0.11895542	0.0	test	7
1	0.6138162	0.84945333	0.2687778	test	7
2	0.49921104	0.90107816	0.46705556	test	7
3	0.47687733	0.9142736	0.49827778	test	7
4	0.46370608	0.92271537	0.544	test	7
5	0.4484021	0.9312435	0.5628889	test	7
6	0.4443203	0.9338546	0.5848333	test	7
7	0.43513125	0.9398223	0.6065	test	7
8	0.42860854	0.9434417	0.62155557	test	7
9	0.42786133	0.94336283	0.61377776	test	7
10	0.42417586	0.9457935	0.62133336	test	7
11	0.41862625	0.94965565	0.6428889	test	7
12	0.41698164	0.9498155	0.64155555	test	7
13	0.41802767	0.9512332	0.6631667	test	7
14	0.4129157	0.9529081	0.6566667	test	7
15	0.41349503	0.9521667	0.6422778	test	7
16	0.4056744	0.95648354	0.6701667	test	7
17	0.40451187	0.95706034	0.67216665	test	7
18	0.40410504	0.95686144	0.66833335	test	7
19	0.40428692	0.9573251	0.6765556	test	7
20	0.4059922	0.95684224	0.6752222	test	7
21	0.40348405	0.95837104	0.69122225	test	7
22	0.4177003	0.94953156	0.6362778	test	7
23	0.39764252	0.9604547	0.68622226	test	7
24	0.39697275	0.9617572	0.7045	test	7
25	0.3962286	0.9617503	0.7032222	test	7
26	0.3975567	0.96163714	0.7102778	test	7
27	0.39585868	0.96220577	0.6983889	test	7
28	0.4137286	0.9510418	0.6382222	test	7
29	0.39481446	0.9622332	0.6932778	test	7
30	0.3983324	0.9593724	0.66705555	test	7
31	0.3938161	0.9636797	0.71750003	test	7
32	0.3919156	0.96418583	0.7113889	test	7
33	0.39352426	0.9635885	0.7157778	test	7
34	0.39227182	0.9636824	0.70672226	test	7
35	0.39032045	0.9643923	0.70494443	test	7
36	0.39419258	0.96293277	0.7022778	test	7
37	0.39388248	0.963347	0.7182222	test	7
38	0.38941312	0.9644821	0.702	test	7
39	0.39212605	0.96426475	0.7075556	test	7
40	0.38982874	0.9654211	0.7211667	test	7
41	0.38836315	0.9662195	0.721	test	7
42	0.39281315	0.9631632	0.6911667	test	7
43	0.38846275	0.9656838	0.71783334	test	7
44	0.3859081	0.96730864	0.7231667	test	7
45	0.39220917	0.96410424	0.7112778	test	7
46	0.39324456	0.9639574	0.72044444	test	7
47	0.3874817	0.96574897	0.71555555	test	7
48	0.3934758	0.9628436	0.7032222	test	7
49	0.38541132	0.9673402	0.7277222	test	7
50	0.3881544	0.9655274	0.712	test	7
51	0.38516358	0.96804523	0.7345	test	7
52	0.38771176	0.96552396	0.7127778	test	7
53	0.38850296	0.9658436	0.71566665	test	7
54	0.38643152	0.9665137	0.71555555	test	7
55	0.3907259	0.9648861	0.71844447	test	7
56	0.3863118	0.9667284	0.7231111	test	7
57	0.38604787	0.9670891	0.71705556	test	7
58	0.3835938	0.9689053	0.74222225	test	7
59	0.3836147	0.96829355	0.73311114	test	7
60	0.38841626	0.9656255	0.71655554	test	7
61	0.3854975	0.9674911	0.7251667	test	7
62	0.384807	0.9677709	0.7301667	test	7
63	0.38452864	0.96759874	0.7293889	test	7
64	0.38276762	0.9688676	0.73955554	test	7
65	0.38112944	0.97036624	0.7415556	test	7
66	0.38417935	0.9672201	0.7225556	test	7
67	0.3841403	0.9687428	0.7363334	test	7
68	0.38316497	0.9686125	0.73072225	test	7
69	0.42445162	0.9437037	0.63472223	test	7
70	0.38623005	0.96804935	0.7392778	test	7
71	0.38856125	0.96562415	0.70577776	test	7
72	0.38183504	0.96943617	0.7395	test	7
73	0.38145155	0.969227	0.7328889	test	7
74	0.38554943	0.96752053	0.7251111	test	7
75	0.3809091	0.96963507	0.7365556	test	7
76	0.38316134	0.9695466	0.74894446	test	7
77	0.38251072	0.96971875	0.74583334	test	7
78	0.38204595	0.9691159	0.73627776	test	7
79	0.38423154	0.96833265	0.73811114	test	7
80	0.38414907	0.96786624	0.7338333	test	7
81	0.38038525	0.96992797	0.7473889	test	7
82	0.38187045	0.9682675	0.72400004	test	7
83	0.38179797	0.9690679	0.7318889	test	7
84	0.3832077	0.96923935	0.7493889	test	7
85	0.379899	0.9705542	0.74777776	test	7
86	0.3798005	0.9700363	0.74105555	test	7
87	0.3818265	0.9691022	0.72955555	test	7
88	0.39562172	0.9616756	0.6888889	test	7
89	0.3823591	0.9691852	0.7482778	test	7
90	0.381457	0.9696365	0.73866665	test	7
91	0.37952772	0.97043276	0.74205554	test	7
92	0.37846947	0.9709458	0.751	test	7
93	0.38172197	0.96939164	0.74394447	test	7
94	0.3838215	0.96772015	0.7201667	test	7
95	0.38489553	0.9685363	0.73572224	test	7
96	0.38028234	0.9697311	0.73194444	test	7
97	0.3799819	0.9704396	0.7446667	test	7
98	0.37807396	0.97127503	0.75333333	test	7
99	0.38074452	0.96900135	0.7385	test	7
100	0.379491	0.97062415	0.74444443	test	7
