epoch	loss	accuracy	solved	dataset	run_id
0	2.2058995	0.07953059	0.0	train	8
1	0.8892639	0.7174562	0.07684445	train	8
2	0.52755034	0.88806456	0.4159	train	8
3	0.48561165	0.909441	0.49260557	train	8
4	0.4685604	0.91977316	0.5273778	train	8
5	0.4569291	0.92680407	0.55170554	train	8
6	0.4489015	0.93187	0.5706722	train	8
7	0.44492534	0.93417406	0.57850003	train	8
8	0.43744755	0.9388084	0.5960111	train	8
9	0.43328956	0.94129306	0.60603887	train	8
10	0.42973506	0.94323534	0.6141111	train	8
11	0.43061104	0.94321513	0.6157278	train	8
12	0.42418373	0.9464836	0.62765	train	8
13	0.42105833	0.9482555	0.63504446	train	8
14	0.41827556	0.9498694	0.64062226	train	8
15	0.41553527	0.951501	0.64796114	train	8
16	0.41409934	0.95228994	0.65127224	train	8
17	0.410379	0.95430493	0.65950555	train	8
18	0.41649225	0.950864	0.6466778	train	8
19	0.40912768	0.9549706	0.6616389	train	8
20	0.40532288	0.9571158	0.6709389	train	8
21	0.40390244	0.9578707	0.6747611	train	8
22	0.4041856	0.9577538	0.6746445	train	8
23	0.4024156	0.9586592	0.6791667	train	8
24	0.40030617	0.9597601	0.6835833	train	8
25	0.39991045	0.96007586	0.68451667	train	8
26	0.3992759	0.96039987	0.6870889	train	8
27	0.3978731	0.9610631	0.6899	train	8
28	0.39682972	0.96174026	0.69238335	train	8
29	0.40076846	0.9594474	0.68408334	train	8
30	0.40020472	0.95932704	0.68385553	train	8
31	0.3962919	0.96178305	0.6943333	train	8
32	0.39411068	0.96309376	0.69912225	train	8
33	0.39438367	0.96295893	0.6984444	train	8
34	0.39292264	0.96367717	0.70225	train	8
35	0.39424422	0.96295774	0.69862777	train	8
36	0.3924855	0.96395785	0.70377225	train	8
37	0.3922975	0.96401095	0.7036833	train	8
38	0.3914327	0.96447444	0.7056556	train	8
39	0.39153248	0.9642948	0.7059389	train	8
40	0.38974723	0.965379	0.7103889	train	8
41	0.39033493	0.9650423	0.70983887	train	8
42	0.3891311	0.9656405	0.7124111	train	8
43	0.38904083	0.96563715	0.7133056	train	8
44	0.3907396	0.96485364	0.70935	train	8
45	0.38806984	0.9662749	0.7147389	train	8
46	0.38754213	0.96642625	0.7164389	train	8
47	0.3881817	0.9660169	0.7140056	train	8
48	0.38714504	0.9667159	0.71742225	train	8
49	0.38704982	0.9667434	0.7179722	train	8
50	0.3865444	0.966961	0.7201	train	8
