epoch	loss	accuracy	solved	dataset	run_id
52	0.3881864	0.9657174	0.7021667	test	4
53	0.38353968	0.968312	0.7262222	test	4
54	0.3868174	0.96621126	0.70783335	test	4
55	0.38777855	0.9659753	0.7226667	test	4
56	0.3861593	0.9664472	0.71594447	test	4
57	0.38422477	0.9678347	0.7326111	test	4
58	0.38972566	0.964917	0.7147222	test	4
59	0.38187516	0.9697901	0.73722225	test	4
60	0.3816758	0.9689033	0.7272778	test	4
61	0.3835044	0.96865225	0.7330556	test	4
62	0.3830043	0.9688964	0.739	test	4
63	0.38488385	0.9673333	0.7162222	test	4
64	0.38567644	0.9665843	0.7126667	test	4
65	0.38178432	0.96924967	0.73455554	test	4
66	0.3823869	0.96874756	0.7261111	test	4
67	0.38399723	0.96848285	0.74322224	test	4
68	0.38117546	0.9686728	0.72900003	test	4
69	0.38009295	0.9698059	0.7386111	test	4
70	0.3807369	0.97015566	0.75222224	test	4
71	0.38044786	0.97011656	0.7429445	test	4
72	0.38067177	0.96995264	0.74844444	test	4
73	0.3884514	0.9657668	0.71644443	test	4
74	0.38119414	0.96967006	0.7381667	test	4
75	0.38015273	0.9699581	0.736	test	4
76	0.3824508	0.9686845	0.733	test	4
77	0.38006735	0.9703182	0.7418333	test	4
78	0.37983674	0.9700624	0.73255557	test	4
79	0.3783953	0.9709314	0.7455556	test	4
80	0.38045362	0.96932095	0.73466665	test	4
81	0.38354585	0.96851164	0.734	test	4
82	0.3796282	0.97094923	0.75744444	test	4
83	0.38072303	0.97028327	0.7532778	test	4
84	0.38639408	0.9674458	0.73516667	test	4
85	0.38010558	0.97027504	0.7488889	test	4
86	0.38245112	0.96799314	0.71911114	test	4
87	0.38193634	0.96897185	0.73722225	test	4
88	0.3774145	0.9710384	0.7441667	test	4
89	0.37777266	0.9708916	0.7411111	test	4
90	0.37737393	0.9713292	0.7503889	test	4
91	0.3784841	0.9706742	0.7403889	test	4
92	0.38588586	0.96674967	0.7271111	test	4
93	0.39840093	0.96003634	0.7086667	test	4
94	0.37752292	0.9712551	0.7468333	test	4
95	0.3853553	0.9672942	0.7277778	test	4
96	0.37890977	0.970607	0.7469444	test	4
97	0.38196984	0.9687455	0.7337222	test	4
98	0.37578008	0.97231823	0.7543333	test	4
99	0.37861887	0.97084427	0.7479445	test	4
100	0.38026887	0.97070366	0.7495556	test	4
