epoch	loss	accuracy	solved	dataset	run_id
32	0.39305165	0.96314335	0.69355553	test	6
33	0.39400712	0.96321326	0.7019445	test	6
34	0.39020878	0.9649286	0.70622224	test	6
35	0.39008713	0.96530384	0.7118889	test	6
36	0.39292237	0.9645425	0.7157778	test	6
37	0.39175323	0.9644684	0.7137222	test	6
38	0.39836472	0.9604959	0.6885	test	6
39	0.3886175	0.9667476	0.7282778	test	6
40	0.38985193	0.96544856	0.7197222	test	6
41	0.3876842	0.9664554	0.71694446	test	6
42	0.38759294	0.966537	0.7232778	test	6
43	0.38756773	0.96624756	0.71172225	test	6
44	0.38982353	0.9650391	0.70183337	test	6
45	0.38901308	0.9652613	0.70433336	test	6
46	0.38997456	0.9646111	0.6988889	test	6
47	0.39774463	0.9626824	0.69916666	test	6
48	0.38608283	0.9670597	0.71566665	test	6
49	0.3864029	0.96717626	0.72533333	test	6
50	0.38854116	0.965238	0.705	test	6
51	0.38595775	0.96715844	0.70705557	test	6
52	0.38819456	0.9657085	0.7019445	test	6
53	0.3877228	0.9671241	0.73116666	test	6
54	0.38783562	0.966701	0.7221111	test	6
55	0.3856899	0.96770024	0.72433335	test	6
56	0.42511606	0.94303703	0.6236111	test	6
57	0.38588816	0.9670343	0.7188889	test	6
58	0.3841031	0.9679533	0.72433335	test	6
59	0.38319778	0.96922356	0.73494446	test	6
60	0.3844148	0.96735185	0.7172222	test	6
61	0.38494137	0.96768177	0.7233889	test	6
62	0.38244265	0.96854043	0.7186667	test	6
63	0.38233277	0.9690535	0.73116666	test	6
64	0.38515782	0.9683251	0.7345	test	6
65	0.38235527	0.9688868	0.7237222	test	6
66	0.38306156	0.96841973	0.723	test	6
67	0.38470617	0.96765155	0.7196111	test	6
68	0.38514823	0.9671221	0.71261114	test	6
69	0.38215354	0.9693477	0.74133337	test	6
70	0.38043723	0.9701406	0.7402222	test	6
71	0.38312176	0.9695391	0.7429445	test	6
72	0.38248774	0.9689088	0.72855556	test	6
73	0.38090694	0.9696577	0.732	test	6
74	0.38415635	0.968583	0.73244447	test	6
75	0.3802998	0.97039026	0.7447778	test	6
76	0.38481793	0.9677167	0.7198889	test	6
77	0.38137665	0.96949106	0.7315	test	6
78	0.3814164	0.97007954	0.7423889	test	6
79	0.3785906	0.9714657	0.74516666	test	6
80	0.38343638	0.9695343	0.7397778	test	6
81	0.3970126	0.9604643	0.68711114	test	6
82	0.39596668	0.9630082	0.69905555	test	6
83	0.3785786	0.97144306	0.7416111	test	6
84	0.3789498	0.9713251	0.74288887	test	6
85	0.37884003	0.9708669	0.7412222	test	6
86	0.3797087	0.9701797	0.7313333	test	6
87	0.38339266	0.9687935	0.7342778	test	6
88	0.37996775	0.9711022	0.7412778	test	6
89	0.37813067	0.97076476	0.7352778	test	6
90	0.3785579	0.9705075	0.73311114	test	6
91	0.3794719	0.9705878	0.7432778	test	6
92	0.37726992	0.9719506	0.7501111	test	6
93	0.38006142	0.9708779	0.7452222	test	6
94	0.3893803	0.9649966	0.7062778	test	6
95	0.3771023	0.9715473	0.7443333	test	6
96	0.3787161	0.97106856	0.7417778	test	6
97	0.38235712	0.9696111	0.74211115	test	6
98	0.37765038	0.97097117	0.7314445	test	6
99	0.3803767	0.96944785	0.72477776	test	6
100	0.3776942	0.97091496	0.7361111	test	6
