epoch	loss	accuracy	solved	dataset	run_id
14	0.41579056	0.9510864	0.6522222	test	1
15	0.42654568	0.94556034	0.64144444	test	1
16	0.40970272	0.954417	0.6668889	test	1
17	0.4125748	0.9532119	0.65683335	test	1
18	0.40612504	0.9560665	0.674	test	1
19	0.40479872	0.95693344	0.68027776	test	1
20	0.40202162	0.95872426	0.6822778	test	1
21	0.400411	0.95827776	0.67844445	test	1
22	0.39934397	0.9591797	0.6843333	test	1
23	0.39834476	0.96108025	0.7065	test	1
24	0.39938354	0.9595377	0.6918333	test	1
25	0.3945641	0.96272016	0.69872224	test	1
26	0.39501113	0.9620734	0.70316666	test	1
27	0.39260805	0.9631907	0.70361114	test	1
28	0.39650086	0.9626337	0.7150556	test	1
29	0.3930677	0.9625322	0.70111114	test	1
30	0.3942911	0.9623134	0.7022778	test	1
31	0.39296448	0.9630754	0.6976111	test	1
32	0.3939222	0.96246636	0.6967222	test	1
33	0.39208543	0.96443206	0.7208889	test	1
34	0.39197236	0.9643587	0.7163333	test	1
35	0.39240548	0.9631324	0.69533336	test	1
36	0.3941607	0.9629472	0.6977778	test	1
37	0.38851458	0.96637034	0.73194444	test	1
38	0.39229974	0.9634163	0.6985556	test	1
39	0.38953894	0.964681	0.7111111	test	1
40	0.3881373	0.96639985	0.73055553	test	1
41	0.39033908	0.965668	0.73172224	test	1
42	0.3868115	0.9660809	0.72594446	test	1
43	0.38801003	0.96599996	0.7215556	test	1
44	0.38762265	0.9663265	0.7257778	test	1
45	0.3878983	0.965631	0.7157778	test	1
46	0.38499027	0.9675816	0.72522223	test	1
47	0.38553166	0.96701986	0.71738887	test	1
48	0.3883628	0.9667112	0.73116666	test	1
49	0.38628972	0.9666132	0.72544444	test	1
50	0.3860007	0.96643895	0.7174445	test	1
51	0.38730508	0.96600544	0.7135556	test	1
52	0.388129	0.96675444	0.7248889	test	1
53	0.38711324	0.96673524	0.72866666	test	1
54	0.38369793	0.9681776	0.7362222	test	1
55	0.38403565	0.96815294	0.7371111	test	1
56	0.38445082	0.96685594	0.7162222	test	1
57	0.38650414	0.96727914	0.7318889	test	1
58	0.38156733	0.96905005	0.7322778	test	1
59	0.38940507	0.9645212	0.70544446	test	1
60	0.3941815	0.96253425	0.7073889	test	1
61	0.38036415	0.9693724	0.73377776	test	1
62	0.3822372	0.969	0.7388889	test	1
63	0.39157847	0.9632105	0.69766665	test	1
64	0.381849	0.9698175	0.74972224	test	1
65	0.3799995	0.9700871	0.74333334	test	1
66	0.38236097	0.96912205	0.74333334	test	1
67	0.38101676	0.9695377	0.7380556	test	1
68	0.38372812	0.9679691	0.7247222	test	1
69	0.38127428	0.96949315	0.73083335	test	1
70	0.38376606	0.96831137	0.7251667	test	1
71	0.37859133	0.9705199	0.7431667	test	1
72	0.38303187	0.9682908	0.72544444	test	1
73	0.3784576	0.970524	0.7426111	test	1
74	0.38059664	0.96986556	0.7391667	test	1
75	0.37830848	0.971192	0.74994445	test	1
76	0.3773061	0.97136074	0.7544445	test	1
77	0.37921935	0.9709273	0.7451111	test	1
78	0.3786085	0.9710638	0.7391111	test	1
79	0.3804815	0.9695535	0.7337222	test	1
80	0.37851024	0.97123593	0.7542222	test	1
81	0.3772513	0.9715356	0.75283337	test	1
82	0.3804354	0.97039914	0.7556667	test	1
83	0.3794432	0.9704533	0.7298889	test	1
84	0.3785329	0.9707078	0.7455556	test	1
85	0.3781733	0.97090393	0.7498889	test	1
86	0.3966521	0.96416664	0.7048889	test	1
87	0.3830142	0.9690864	0.73044443	test	1
88	0.37955192	0.9709115	0.7448889	test	1
89	0.37783694	0.9711742	0.74116665	test	1
90	0.38564217	0.9669163	0.7311111	test	1
91	0.37792122	0.97074276	0.7351111	test	1
92	0.37939686	0.9704019	0.7371111	test	1
93	0.3783482	0.9709033	0.74461114	test	1
94	0.3806778	0.9696379	0.7256111	test	1
95	0.37778473	0.97137517	0.7429445	test	1
96	0.37877366	0.97121537	0.74722224	test	1
97	0.37722886	0.97111523	0.7365	test	1
98	0.37790117	0.971631	0.7587778	test	1
99	0.3788672	0.9713203	0.74844444	test	1
100	0.37527293	0.97268516	0.76111114	test	1
