subject_id	trial	type	state	strategy	response
1	5	1	1.1585468e-10	0.0004156644	0.00036071194
1	5	2	0.0017146778	0.091185674	0.04568301
1	5	3	0.9982854	0.90821075	0.9538937
1	6	0	6.936896e-33	0.00018810818	6.270273e-05
1	6	1	2.1532194e-12	0.00036036212	0.00032384507
1	6	2	0.00067793916	0.09029776	0.045229845
1	6	3	0.99932206	0.9091538	0.9543837
1	7	0	1.0232972e-37	0.00018810936	6.2703126e-05
1	7	1	4.0018776e-14	0.00033849708	0.0003092689
1	7	2	0.00026803953	0.08994671	0.045050673
1	7	3	0.99973196	0.90952677	0.95457745
1	8	0	1.49e-42	0.00018810983	6.270328e-05
1	8	1	7.437703e-16	0.0003298522	0.00030350586
1	8	2	0.000105975894	0.08980792	0.044979837
1	8	3	0.999894	0.90967417	0.95465404
1	9	0	0.0	0.00018811002	6.2703344e-05
1	9	1	1.3823417e-17	0.0003264343	0.00030122732
1	9	2	4.1900155e-05	0.08975305	0.04495183
1	9	3	0.99995816	0.9097325	0.9546844
1	10	0	0.0	0.0001881101	6.270337e-05
1	10	1	2.5691677e-19	0.00032508295	0.00030032647
1	10	2	1.6566271e-05	0.08973136	0.044940762
1	10	3	0.99998355	0.90975565	0.9546964
1	11	0	0.0	0.00018811013	6.270339e-05
1	11	1	4.7750136e-21	0.00032454863	0.00029997027
1	11	2	6.549914e-06	0.089722775	0.04493638
1	11	3	0.99999356	0.90976477	0.9547011
1	12	0	0.0	0.00018811015	6.270338e-05
1	12	1	8.874987e-23	0.00032433736	0.00029982944
1	12	2	2.5897066e-06	0.089719385	0.04493465
1	12	3	0.9999975	0.90976834	0.954703
1	13	0	0.0	0.00018811015	6.270339e-05
1	13	1	1.6496301e-24	0.00032425384	0.00029977376
1	13	2	1.0239432e-06	0.089718044	0.04493396
1	13	3	0.99999905	0.9097697	0.9547037
1	14	0	0.0	0.00018811015	6.270338e-05
1	14	1	3.0667233e-26	0.00032422086	0.00029975176
1	14	2	4.0488135e-07	0.08971751	0.04493369
1	14	3	0.9999997	0.9097703	0.954704
1	15	0	0.0	0.00018811015	6.270338e-05
1	15	1	5.703415e-28	0.00032420777	0.00029974303
1	15	2	1.601204e-07	0.0897173	0.044933587
1	15	3	0.99999994	0.90977055	0.9547041
1	16	0	0.0	0.00018811015	6.270339e-05
1	16	1	1.061775e-29	0.0003242026	0.0002997396
1	16	2	6.334828e-08	0.08971722	0.044933543
1	16	3	1.0	0.9097706	0.95470417
1	17	0	0.0	0.00018811016	6.270339e-05
1	17	1	1.981652e-31	0.00032420058	0.00029973825
1	17	2	2.5087104e-08	0.08971719	0.044933528
1	17	3	1.0000001	0.9097707	0.9547042
1	18	0	0.0	0.00018811016	6.270339e-05
1	18	1	3.7219836e-33	0.00032419976	0.0002997377
1	18	2	9.959621e-09	0.08971717	0.04493352
1	18	3	1.0000001	0.9097707	0.9547042
1	19	0	0.0	0.00018811016	6.270339e-05
1	19	1	7.100694e-35	0.00032419944	0.0002997375
1	19	2	3.9786014e-09	0.08971717	0.04493352
1	19	3	1.0000001	0.9097707	0.9547042
1	20	0	0.0	0.00018811016	6.270339e-05
1	20	1	1.405813e-36	0.00032419933	0.0002997374
1	20	2	1.6138637e-09	0.089717165	0.044933517
1	20	3	1.0000001	0.9097707	0.9547042
1	21	0	0.0	0.00018811016	6.270339e-05
1	21	1	3.0175813e-38	0.00032419927	0.00029973738
1	21	2	6.7890815e-10	0.089717165	0.044933517
1	21	3	1.0000001	0.9097707	0.9547042
1	22	0	0.0	0.00018811016	6.270339e-05
1	22	1	7.5117e-40	0.00032419927	0.00029973735
1	22	2	3.09251e-10	0.089717165	0.044933517
1	22	3	1.0000001	0.9097707	0.9547042
1	23	0	0.0	0.00018811016	6.270339e-05
1	23	1	2.2967e-41	0.00032419924	0.00029973735
1	23	2	1.6309815e-10	0.089717165	0.044933517
1	23	3	1.0000001	0.9097707	0.9547042
1	24	0	0.0	0.00018811016	6.270339e-05
1	24	1	9.07e-43	0.00032419924	0.00029973735
1	24	2	1.0531311e-10	0.089717165	0.044933517
1	24	3	1.0000001	0.9097707	0.9547042
2	0	0	0.00067321444	0.0008601949	0.00028673164
2	0	1	0.016293198	0.023600053	0.016115678
2	0	2	0.13105135	0.20043144	0.104244635
2	0	3	0.8519823	0.77510846	0.87935305
2	1	0	9.93089e-09	0.00018788883	6.262961e-05
2	1	1	0.00097045745	0.0049035805	0.00335256
2	1	2	0.06766444	0.14758003	0.07462815
2	1	3	0.93136513	0.8473286	0.9219567
2	2	0	1.4649528e-13	0.00018803008	6.26767e-05
2	2	1	1.8046314e-05	0.0018196462	0.0012966665
2	2	2	0.027696714	0.113435864	0.0570421
2	2	3	0.9722853	0.8845566	0.94159865
2	3	0	2.1610218e-18	0.0001880787	6.26929e-05
2	3	1	3.3540041e-07	0.00090960006	0.0006899906
2	3	2	0.010968115	0.09911056	0.049727775
2	3	3	0.98903155	0.89979184	0.9495196
2	4	0	3.187819e-23	0.00018809772	6.269924e-05
2	4	1	6.2335914e-09	0.0005555426	0.00045396076
2	4	2	0.004336834	0.09343136	0.04682917
2	4	3	0.9956632	0.90582514	0.9526543
2	5	0	4.7025123e-28	0.00018810524	6.270175e-05
2	5	1	1.1585468e-10	0.0004156644	0.00036071194
2	5	2	0.0017146778	0.091185674	0.04568301
2	5	3	0.9982854	0.90821075	0.9538937
2	6	0	6.936896e-33	0.00018810818	6.270273e-05
2	6	1	2.1532194e-12	0.00036036212	0.00032384507
2	6	2	0.00067793916	0.09029776	0.045229845
2	6	3	0.99932206	0.9091538	0.9543837
2	7	0	1.0232972e-37	0.00018810936	6.2703126e-05
2	7	1	4.0018776e-14	0.00033849708	0.0003092689
2	7	2	0.00026803953	0.08994671	0.045050673
2	7	3	0.99973196	0.90952677	0.95457745
2	8	0	1.49e-42	0.00018810983	6.270328e-05
2	8	1	7.437703e-16	0.0003298522	0.00030350586
2	8	2	0.000105975894	0.08980792	0.044979837
2	8	3	0.999894	0.90967417	0.95465404
2	9	0	0.0	0.00018811002	6.2703344e-05
2	9	1	1.3823417e-17	0.0003264343	0.00030122732
2	9	2	4.1900155e-05	0.08975305	0.04495183
2	9	3	0.99995816	0.9097325	0.9546844
2	10	0	0.0	0.0001881101	6.270337e-05
2	10	1	2.5691677e-19	0.00032508295	0.00030032647
2	10	2	1.6566271e-05	0.08973136	0.044940762
2	10	3	0.99998355	0.90975565	0.9546964
2	11	0	0.0	0.00018811013	6.270339e-05
2	11	1	4.7750136e-21	0.00032454863	0.00029997027
2	11	2	6.549914e-06	0.089722775	0.04493638
2	11	3	0.99999356	0.90976477	0.9547011
2	12	0	0.0	0.00018811015	6.270338e-05
2	12	1	8.874987e-23	0.00032433736	0.00029982944
2	12	2	2.5897066e-06	0.089719385	0.04493465
2	12	3	0.9999975	0.90976834	0.954703
2	13	0	0.0	0.00018811015	6.270339e-05
2	13	1	1.6496301e-24	0.00032425384	0.00029977376
2	13	2	1.0239432e-06	0.089718044	0.04493396
2	13	3	0.99999905	0.9097697	0.9547037
2	14	0	0.0	0.00018811015	6.270338e-05
2	14	1	3.0667233e-26	0.00032422086	0.00029975176
2	14	2	4.0488135e-07	0.08971751	0.04493369
2	14	3	0.9999997	0.9097703	0.954704
2	15	0	0.0	0.00018811015	6.270338e-05
2	15	1	5.703415e-28	0.00032420777	0.00029974303
2	15	2	1.601204e-07	0.0897173	0.044933587
2	15	3	0.99999994	0.90977055	0.9547041
2	16	0	0.0	0.00018811015	6.270339e-05
2	16	1	1.061775e-29	0.0003242026	0.0002997396
2	16	2	6.334828e-08	0.08971722	0.044933543
2	16	3	1.0	0.9097706	0.95470417
2	17	0	0.0	0.00018811016	6.270339e-05
2	17	1	1.981652e-31	0.00032420058	0.00029973825
2	17	2	2.5087104e-08	0.08971719	0.044933528
2	17	3	1.0000001	0.9097707	0.9547042
2	18	0	0.0	0.00018811016	6.270339e-05
2	18	1	3.7219836e-33	0.00032419976	0.0002997377
2	18	2	9.959621e-09	0.08971717	0.04493352
2	18	3	1.0000001	0.9097707	0.9547042
2	19	0	0.0	0.00018811016	6.270339e-05
2	19	1	7.100694e-35	0.00032419944	0.0002997375
2	19	2	3.9786014e-09	0.08971717	0.04493352
2	19	3	1.0000001	0.9097707	0.9547042
2	20	0	0.0	0.00018811016	6.270339e-05
2	20	1	1.405813e-36	0.00032419933	0.0002997374
2	20	2	1.6138637e-09	0.089717165	0.044933517
2	20	3	1.0000001	0.9097707	0.9547042
2	21	0	0.0	0.00018811016	6.270339e-05
2	21	1	3.0175813e-38	0.00032419927	0.00029973738
2	21	2	6.7890815e-10	0.089717165	0.044933517
2	21	3	1.0000001	0.9097707	0.9547042
2	22	0	0.0	0.00018811016	6.270339e-05
2	22	1	7.5117e-40	0.00032419927	0.00029973735
2	22	2	3.09251e-10	0.089717165	0.044933517
2	22	3	1.0000001	0.9097707	0.9547042
2	23	0	0.0	0.00018811016	6.270339e-05
2	23	1	2.2967e-41	0.00032419924	0.00029973735
2	23	2	1.6309815e-10	0.089717165	0.044933517
2	23	3	1.0000001	0.9097707	0.9547042
2	24	0	0.0	0.00018811016	6.270339e-05
2	24	1	9.07e-43	0.00032419924	0.00029973735
2	24	2	1.0531311e-10	0.089717165	0.044933517
2	24	3	1.0000001	0.9097707	0.9547042
3	0	0	0.00067321444	0.0008601949	0.00028673164
3	0	1	0.016293198	0.023600053	0.016115678
3	0	2	0.13105135	0.20043144	0.104244635
3	0	3	0.8519823	0.77510846	0.87935305
3	1	0	9.93089e-09	0.00018788883	6.262961e-05
3	1	1	0.00097045745	0.0049035805	0.00335256
3	1	2	0.06766444	0.14758003	0.07462815
3	1	3	0.93136513	0.8473286	0.9219567
3	2	0	1.4649528e-13	0.00018803008	6.26767e-05
3	2	1	1.8046314e-05	0.0018196462	0.0012966665
3	2	2	0.027696714	0.113435864	0.0570421
3	2	3	0.9722853	0.8845566	0.94159865
3	3	0	2.1610218e-18	0.0001880787	6.26929e-05
3	3	1	3.3540041e-07	0.00090960006	0.0006899906
3	3	2	0.010968115	0.09911056	0.049727775
3	3	3	0.98903155	0.89979184	0.9495196
3	4	0	3.187819e-23	0.00018809772	6.269924e-05
3	4	1	6.2335914e-09	0.0005555426	0.00045396076
3	4	2	0.004336834	0.09343136	0.04682917
3	4	3	0.9956632	0.90582514	0.9526543
3	5	0	4.7025123e-28	0.00018810524	6.270175e-05
3	5	1	1.1585468e-10	0.0004156644	0.00036071194
3	5	2	0.0017146778	0.091185674	0.04568301
3	5	3	0.9982854	0.90821075	0.9538937
3	6	0	6.936896e-33	0.00018810818	6.270273e-05
3	6	1	2.1532194e-12	0.00036036212	0.00032384507
3	6	2	0.00067793916	0.09029776	0.045229845
3	6	3	0.99932206	0.9091538	0.9543837
3	7	0	1.0232972e-37	0.00018810936	6.2703126e-05
3	7	1	4.0018776e-14	0.00033849708	0.0003092689
3	7	2	0.00026803953	0.08994671	0.045050673
3	7	3	0.99973196	0.90952677	0.95457745
3	8	0	1.49e-42	0.00018810983	6.270328e-05
3	8	1	7.437703e-16	0.0003298522	0.00030350586
3	8	2	0.000105975894	0.08980792	0.044979837
3	8	3	0.999894	0.90967417	0.95465404
3	9	0	0.0	0.00018811002	6.2703344e-05
3	9	1	1.3823417e-17	0.0003264343	0.00030122732
3	9	2	4.1900155e-05	0.08975305	0.04495183
3	9	3	0.99995816	0.9097325	0.9546844
3	10	0	0.0	0.0001881101	6.270337e-05
3	10	1	2.5691677e-19	0.00032508295	0.00030032647
3	10	2	1.6566271e-05	0.08973136	0.044940762
3	10	3	0.99998355	0.90975565	0.9546964
3	11	0	0.0	0.00018811013	6.270339e-05
3	11	1	4.7750136e-21	0.00032454863	0.00029997027
3	11	2	6.549914e-06	0.089722775	0.04493638
3	11	3	0.99999356	0.90976477	0.9547011
3	12	0	0.0	0.00018811015	6.270338e-05
3	12	1	8.874987e-23	0.00032433736	0.00029982944
3	12	2	2.5897066e-06	0.089719385	0.04493465
3	12	3	0.9999975	0.90976834	0.954703
3	13	0	0.0	0.00018811015	6.270339e-05
3	13	1	1.6496301e-24	0.00032425384	0.00029977376
3	13	2	1.0239432e-06	0.089718044	0.04493396
3	13	3	0.99999905	0.9097697	0.9547037
3	14	0	0.0	0.00018811015	6.270338e-05
3	14	1	3.0667233e-26	0.00032422086	0.00029975176
3	14	2	4.0488135e-07	0.08971751	0.04493369
3	14	3	0.9999997	0.9097703	0.954704
3	15	0	0.0	0.00018811015	6.270338e-05
3	15	1	5.703415e-28	0.00032420777	0.00029974303
3	15	2	1.601204e-07	0.0897173	0.044933587
3	15	3	0.99999994	0.90977055	0.9547041
3	16	0	0.0	0.00018811015	6.270339e-05
3	16	1	1.061775e-29	0.0003242026	0.0002997396
3	16	2	6.334828e-08	0.08971722	0.044933543
3	16	3	1.0	0.9097706	0.95470417
3	17	0	0.0	0.00018811016	6.270339e-05
3	17	1	1.981652e-31	0.00032420058	0.00029973825
3	17	2	2.5087104e-08	0.08971719	0.044933528
3	17	3	1.0000001	0.9097707	0.9547042
3	18	0	0.0	0.00018811016	6.270339e-05
3	18	1	3.7219836e-33	0.00032419976	0.0002997377
3	18	2	9.959621e-09	0.08971717	0.04493352
3	18	3	1.0000001	0.9097707	0.9547042
3	19	0	0.0	0.00018811016	6.270339e-05
3	19	1	7.100694e-35	0.00032419944	0.0002997375
3	19	2	3.9786014e-09	0.08971717	0.04493352
3	19	3	1.0000001	0.9097707	0.9547042
3	20	0	0.0	0.00018811016	6.270339e-05
3	20	1	1.405813e-36	0.00032419933	0.0002997374
3	20	2	1.6138637e-09	0.089717165	0.044933517
3	20	3	1.0000001	0.9097707	0.9547042
3	21	0	0.0	0.00018811016	6.270339e-05
3	21	1	3.0175813e-38	0.00032419927	0.00029973738
3	21	2	6.7890815e-10	0.089717165	0.044933517
3	21	3	1.0000001	0.9097707	0.9547042
3	22	0	0.0	0.00018811016	6.270339e-05
3	22	1	7.5117e-40	0.00032419927	0.00029973735
3	22	2	3.09251e-10	0.089717165	0.044933517
3	22	3	1.0000001	0.9097707	0.9547042
3	23	0	0.0	0.00018811016	6.270339e-05
3	23	1	2.2967e-41	0.00032419924	0.00029973735
3	23	2	1.6309815e-10	0.089717165	0.044933517
3	23	3	1.0000001	0.9097707	0.9547042
3	24	0	0.0	0.00018811016	6.270339e-05
3	24	1	9.07e-43	0.00032419924	0.00029973735
3	24	2	1.0531311e-10	0.089717165	0.044933517
3	24	3	1.0000001	0.9097707	0.9547042
4	0	0	0.00067321444	0.0008601949	0.00028673164
4	0	1	0.016293198	0.023600053	0.016115678
4	0	2	0.13105135	0.20043144	0.104244635
4	0	3	0.8519823	0.77510846	0.87935305
4	1	0	9.93089e-09	0.00018788883	6.262961e-05
4	1	1	0.00097045745	0.0049035805	0.00335256
4	1	2	0.06766444	0.14758003	0.07462815
4	1	3	0.93136513	0.8473286	0.9219567
4	2	0	1.4649528e-13	0.00018803008	6.26767e-05
4	2	1	1.8046314e-05	0.0018196462	0.0012966665
4	2	2	0.027696714	0.113435864	0.0570421
4	2	3	0.9722853	0.8845566	0.94159865
4	3	0	2.1610218e-18	0.0001880787	6.26929e-05
4	3	1	3.3540041e-07	0.00090960006	0.0006899906
4	3	2	0.010968115	0.09911056	0.049727775
4	3	3	0.98903155	0.89979184	0.9495196
4	4	0	3.187819e-23	0.00018809772	6.269924e-05
4	4	1	6.2335914e-09	0.0005555426	0.00045396076
4	4	2	0.004336834	0.09343136	0.04682917
4	4	3	0.9956632	0.90582514	0.9526543
4	5	0	4.7025123e-28	0.00018810524	6.270175e-05
4	5	1	1.1585468e-10	0.0004156644	0.00036071194
4	5	2	0.0017146778	0.091185674	0.04568301
4	5	3	0.9982854	0.90821075	0.9538937
4	6	0	6.936896e-33	0.00018810818	6.270273e-05
4	6	1	2.1532194e-12	0.00036036212	0.00032384507
4	6	2	0.00067793916	0.09029776	0.045229845
4	6	3	0.99932206	0.9091538	0.9543837
4	7	0	1.0232972e-37	0.00018810936	6.2703126e-05
4	7	1	4.0018776e-14	0.00033849708	0.0003092689
4	7	2	0.00026803953	0.08994671	0.045050673
4	7	3	0.99973196	0.90952677	0.95457745
4	8	0	1.49e-42	0.00018810983	6.270328e-05
4	8	1	7.437703e-16	0.0003298522	0.00030350586
4	8	2	0.000105975894	0.08980792	0.044979837
4	8	3	0.999894	0.90967417	0.95465404
4	9	0	0.0	0.00018811002	6.2703344e-05
4	9	1	1.3823417e-17	0.0003264343	0.00030122732
4	9	2	4.1900155e-05	0.08975305	0.04495183
4	9	3	0.99995816	0.9097325	0.9546844
4	10	0	0.0	0.0001881101	6.270337e-05
4	10	1	2.5691677e-19	0.00032508295	0.00030032647
4	10	2	1.6566271e-05	0.08973136	0.044940762
4	10	3	0.99998355	0.90975565	0.9546964
4	11	0	0.0	0.00018811013	6.270339e-05
4	11	1	4.7750136e-21	0.00032454863	0.00029997027
4	11	2	6.549914e-06	0.089722775	0.04493638
4	11	3	0.99999356	0.90976477	0.9547011
4	12	0	0.0	0.00018811015	6.270338e-05
4	12	1	8.874987e-23	0.00032433736	0.00029982944
4	12	2	2.5897066e-06	0.089719385	0.04493465
4	12	3	0.9999975	0.90976834	0.954703
4	13	0	0.0	0.00018811015	6.270339e-05
4	13	1	1.6496301e-24	0.00032425384	0.00029977376
4	13	2	1.0239432e-06	0.089718044	0.04493396
4	13	3	0.99999905	0.9097697	0.9547037
4	14	0	0.0	0.00018811015	6.270338e-05
4	14	1	3.0667233e-26	0.00032422086	0.00029975176
4	14	2	4.0488135e-07	0.08971751	0.04493369
4	14	3	0.9999997	0.9097703	0.954704
4	15	0	0.0	0.00018811015	6.270338e-05
4	15	1	5.703415e-28	0.00032420777	0.00029974303
4	15	2	1.601204e-07	0.0897173	0.044933587
4	15	3	0.99999994	0.90977055	0.9547041
4	16	0	0.0	0.00018811015	6.270339e-05
4	16	1	1.061775e-29	0.0003242026	0.0002997396
4	16	2	6.334828e-08	0.08971722	0.044933543
4	16	3	1.0	0.9097706	0.95470417
4	17	0	0.0	0.00018811016	6.270339e-05
4	17	1	1.981652e-31	0.00032420058	0.00029973825
4	17	2	2.5087104e-08	0.08971719	0.044933528
4	17	3	1.0000001	0.9097707	0.9547042
4	18	0	0.0	0.00018811016	6.270339e-05
4	18	1	3.7219836e-33	0.00032419976	0.0002997377
4	18	2	9.959621e-09	0.08971717	0.04493352
4	18	3	1.0000001	0.9097707	0.9547042
4	19	0	0.0	0.00018811016	6.270339e-05
4	19	1	7.100694e-35	0.00032419944	0.0002997375
4	19	2	3.9786014e-09	0.08971717	0.04493352
4	19	3	1.0000001	0.9097707	0.9547042
4	20	0	0.0	0.00018811016	6.270339e-05
4	20	1	1.405813e-36	0.00032419933	0.0002997374
4	20	2	1.6138637e-09	0.089717165	0.044933517
4	20	3	1.0000001	0.9097707	0.9547042
4	21	0	0.0	0.00018811016	6.270339e-05
4	21	1	3.0175813e-38	0.00032419927	0.00029973738
4	21	2	6.7890815e-10	0.089717165	0.044933517
4	21	3	1.0000001	0.9097707	0.9547042
4	22	0	0.0	0.00018811016	6.270339e-05
4	22	1	7.5117e-40	0.00032419927	0.00029973735
4	22	2	3.09251e-10	0.089717165	0.044933517
4	22	3	1.0000001	0.9097707	0.9547042
4	23	0	0.0	0.00018811016	6.270339e-05
4	23	1	2.2967e-41	0.00032419924	0.00029973735
4	23	2	1.6309815e-10	0.089717165	0.044933517
4	23	3	1.0000001	0.9097707	0.9547042
4	24	0	0.0	0.00018811016	6.270339e-05
4	24	1	9.07e-43	0.00032419924	0.00029973735
4	24	2	1.0531311e-10	0.089717165	0.044933517
4	24	3	1.0000001	0.9097707	0.9547042
5	0	0	0.00067321444	0.0008601949	0.00028673164
5	0	1	0.016293198	0.023600053	0.016115678
5	0	2	0.13105135	0.20043144	0.104244635
5	0	3	0.8519823	0.77510846	0.87935305
5	1	0	9.93089e-09	0.00018788883	6.262961e-05
5	1	1	0.00097045745	0.0049035805	0.00335256
5	1	2	0.06766444	0.14758003	0.07462815
5	1	3	0.93136513	0.8473286	0.9219567
5	2	0	1.4649528e-13	0.00018803008	6.26767e-05
5	2	1	1.8046314e-05	0.0018196462	0.0012966665
5	2	2	0.027696714	0.113435864	0.0570421
5	2	3	0.9722853	0.8845566	0.94159865
5	3	0	2.1610218e-18	0.0001880787	6.26929e-05
5	3	1	3.3540041e-07	0.00090960006	0.0006899906
5	3	2	0.010968115	0.09911056	0.049727775
5	3	3	0.98903155	0.89979184	0.9495196
5	4	0	3.187819e-23	0.00018809772	6.269924e-05
5	4	1	6.2335914e-09	0.0005555426	0.00045396076
5	4	2	0.004336834	0.09343136	0.04682917
5	4	3	0.9956632	0.90582514	0.9526543
5	5	0	4.7025123e-28	0.00018810524	6.270175e-05
5	5	1	1.1585468e-10	0.0004156644	0.00036071194
5	5	2	0.0017146778	0.091185674	0.04568301
5	5	3	0.9982854	0.90821075	0.9538937
5	6	0	6.936896e-33	0.00018810818	6.270273e-05
5	6	1	2.1532194e-12	0.00036036212	0.00032384507
5	6	2	0.00067793916	0.09029776	0.045229845
5	6	3	0.99932206	0.9091538	0.9543837
5	7	0	1.0232972e-37	0.00018810936	6.2703126e-05
5	7	1	4.0018776e-14	0.00033849708	0.0003092689
5	7	2	0.00026803953	0.08994671	0.045050673
5	7	3	0.99973196	0.90952677	0.95457745
5	8	0	1.49e-42	0.00018810983	6.270328e-05
